question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value
41,1,May you calculate the gross profit for NovaStar Technologies in 2022 ?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""20_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""20_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",85736.0,4,0,1,357090006,803606007,527794695,0.427,0,1,2,20_revenue,revenue,revenue,NovaStar Technologies,2022,M_USD,149263.0,20_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2022,M_USD,63527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,Calculate the gross profit for SilverLine Retail Inc in 2022.,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""44_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""44_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",292368.0,3,0,1,972049881,687495589,527794695,0.423,0,1,2,44_revenue,revenue,revenue,SilverLine Retail Inc,2022,M_USD,698498.0,44_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2022,M_USD,406130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4,you should calculate the longterm assets for Orion Financial Group in 2023.,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""57_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""57_cash"", ""depth"": 0}, ""right"": {""leaf"": ""57_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""57_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",194608.0,4,0,4,154062000,986725415,527794695,0.44,0,1,5,57_total_assets,total_assets,total assets,Orion Financial Group,2023,M_USD,263222.0,57_cash,cash,cash,Orion Financial Group,2023,M_USD,13631.0,57_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2023,M_USD,11364.0,57_inventories,inventories,inventories,Orion Financial Group,2023,M_USD,5922.0,57_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2023,M_USD,37697.0,,,,,,,,,,,,,,,,,,,,,
47,2,Determine the operating income for Pinnacle Health Group in 2023 .,,,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""33_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""33_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""33_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",5901.0,4,0,2,889015535,782701283,527794695,0.571,0,1,3,33_revenue,revenue,revenue,Pinnacle Health Group,2023,M_USD,19203.0,33_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2023,M_USD,9524.0,33_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2023,M_USD,3778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,You should give the longterm liabilities for NovaStar Technologies in 2025 .,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""23_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""23_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",96177.0,2,0,1,469568889,801115507,527794695,0.547,0,1,2,23_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2025,M_USD,162525.0,23_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2025,M_USD,66348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,3,which result follows from the current assets for Ironclad Manufacturing in 2022 ?,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""38_cash"", ""depth"": 0}, ""right"": {""leaf"": ""38_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""38_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",280237.0,2,0,3,575890264,721854204,527794695,0.251,0,1,4,38_cash,cash,cash,Ironclad Manufacturing,2022,M_USD,139886.0,38_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2022,M_USD,30058.0,38_inventories,inventories,inventories,Ironclad Manufacturing,2022,M_USD,21863.0,38_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2022,M_USD,88430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,3,What's the value of the pretax income for Atlas Global Industries in 2020,,,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""24_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""24_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""24_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""24_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",-8633.0,4,0,3,929973359,860287216,527794695,0.136,0,1,4,24_revenue,revenue,revenue,Atlas Global Industries,2020,M_USD,72714.0,24_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2020,M_USD,54010.0,24_operating_expenses,operating_expenses,operating expenses,Atlas Global Industries,2020,M_USD,12525.0,24_non_operating_expenses,non_operating_expenses,non operating expenses,Atlas Global Industries,2020,M_USD,14812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3,You should give the current assets for Atlas Global Industries in 2025.,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""29_cash"", ""depth"": 0}, ""right"": {""leaf"": ""29_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""29_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""29_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",28206.0,4,0,3,832871667,405916988,527794695,0.446,0,1,4,29_cash,cash,cash,Atlas Global Industries,2025,M_USD,8454.0,29_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2025,M_USD,6495.0,29_inventories,inventories,inventories,Atlas Global Industries,2025,M_USD,4358.0,29_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2025,M_USD,8899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,evaluate the gross profit for Titan Consumer Brands in 2023 .,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""63_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""63_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",127016.0,4,0,1,641301626,175601234,527794695,0.329,0,1,2,63_revenue,revenue,revenue,Titan Consumer Brands,2023,M_USD,468895.0,63_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2023,M_USD,341879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3,Which quantity is given by the current assets for Ironclad Manufacturing in 2022,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""38_cash"", ""depth"": 0}, ""right"": {""leaf"": ""38_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""38_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",280237.0,4,0,3,170878729,102430697,527794695,0.535,0,1,4,38_cash,cash,cash,Ironclad Manufacturing,2022,M_USD,139886.0,38_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2022,M_USD,30058.0,38_inventories,inventories,inventories,Ironclad Manufacturing,2022,M_USD,21863.0,38_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2022,M_USD,88430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,4,what's the value of the longterm assets for Atlas Global Industries in 2025,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""29_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""29_cash"", ""depth"": 0}, ""right"": {""leaf"": ""29_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""29_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""29_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",92605.0,3,0,4,411559883,856479487,527794695,0.471,0,1,5,29_total_assets,total_assets,total assets,Atlas Global Industries,2025,M_USD,120811.0,29_cash,cash,cash,Atlas Global Industries,2025,M_USD,8454.0,29_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2025,M_USD,6495.0,29_inventories,inventories,inventories,Atlas Global Industries,2025,M_USD,4358.0,29_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2025,M_USD,8899.0,,,,,,,,,,,,,,,,,,,,,
56,1,what is the value of the gross profit for Atlas Global Industries in 2022 ?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""26_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""26_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",54671.0,2,0,1,773076644,965829780,527794695,0.289,0,1,2,26_revenue,revenue,revenue,Atlas Global Industries,2022,M_USD,87003.0,26_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2022,M_USD,32332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3,give the current assets for Pacific Crest Energy in 2021,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""49_cash"", ""depth"": 0}, ""right"": {""leaf"": ""49_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""49_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""49_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",55811.0,2,0,3,836981507,358161969,527794695,0.205,0,1,4,49_cash,cash,cash,Pacific Crest Energy,2021,M_USD,33062.0,49_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2021,M_USD,13101.0,49_inventories,inventories,inventories,Pacific Crest Energy,2021,M_USD,5500.0,49_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2021,M_USD,4148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3,you should give the current assets for Apex Dynamics Corp in 2024 .,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""4_cash"", ""depth"": 0}, ""right"": {""leaf"": ""4_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""4_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""4_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",33056.0,3,0,3,549618904,856678907,527794695,0.298,0,1,4,4_cash,cash,cash,Apex Dynamics Corp,2024,M_USD,15788.0,4_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2024,M_USD,4495.0,4_inventories,inventories,inventories,Apex Dynamics Corp,2024,M_USD,2246.0,4_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2024,M_USD,10527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,determine the longterm liabilities for Pinnacle Health Group in 2025,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""35_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""35_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",18152.0,4,0,1,701122626,992726427,527794695,0.373,0,1,2,35_total_liabilities,total_liabilities,total liabilities,Pinnacle Health Group,2025,M_USD,28203.0,35_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2025,M_USD,10051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2,What does the following give: difference between gross profit and revenue for Crimson Pharmaceuticals in 2024,,,,"diff(gross_profit, 88_revenue)","{""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""88_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""88_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""88_revenue"", ""depth"": 0}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-521794.0,4,1,2,650324415,328688537,527794695,0.42,1,2,3,88_revenue,revenue,revenue,Crimson Pharmaceuticals,2024,M_USD,712606.0,88_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2024,M_USD,521794.0,88_revenue,revenue,revenue,Crimson Pharmaceuticals,2024,M_USD,712606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,4,What is the longterm assets for Apex Dynamics Corp in 2024?,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""4_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""4_cash"", ""depth"": 0}, ""right"": {""leaf"": ""4_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""4_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""4_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",59044.0,4,0,4,26740034,215303467,527794695,0.204,0,1,5,4_total_assets,total_assets,total assets,Apex Dynamics Corp,2024,M_USD,92100.0,4_cash,cash,cash,Apex Dynamics Corp,2024,M_USD,15788.0,4_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2024,M_USD,4495.0,4_inventories,inventories,inventories,Apex Dynamics Corp,2024,M_USD,2246.0,4_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2024,M_USD,10527.0,,,,,,,,,,,,,,,,,,,,,
63,1,you should calculate the gross profit for Pinnacle Health Group in 2020,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""30_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""30_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",3908.0,2,0,1,56633645,428512782,527794695,0.338,0,1,2,30_revenue,revenue,revenue,Pinnacle Health Group,2020,M_USD,15631.0,30_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2020,M_USD,11723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3,which quantity is given by the current assets for Ironclad Manufacturing in 2022,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""38_cash"", ""depth"": 0}, ""right"": {""leaf"": ""38_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""38_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",280237.0,3,0,3,109325547,493121502,527794695,0.406,0,1,4,38_cash,cash,cash,Ironclad Manufacturing,2022,M_USD,139886.0,38_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2022,M_USD,30058.0,38_inventories,inventories,inventories,Ironclad Manufacturing,2022,M_USD,21863.0,38_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2022,M_USD,88430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,what is the value of the gross profit for Atlas Global Industries in 2021,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""25_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""25_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",32211.0,2,0,1,611512064,692938959,527794695,0.572,0,1,2,25_revenue,revenue,revenue,Atlas Global Industries,2021,M_USD,83268.0,25_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2021,M_USD,51057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2,state the operating income for Pinnacle Health Group in 2021,,,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""31_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""31_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""31_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",3433.0,3,0,2,63671311,820982821,527794695,0.575,0,1,3,31_revenue,revenue,revenue,Pinnacle Health Group,2021,M_USD,15115.0,31_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2021,M_USD,8665.0,31_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2021,M_USD,3017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,May you give the longterm liabilities for NovaStar Technologies in 2025 ?,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""23_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""23_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",96177.0,2,0,1,329491583,248758398,527794695,0.398,0,1,2,23_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2025,M_USD,162525.0,23_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2025,M_USD,66348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3,What would be the difference between operating income and operating expenses for Cobalt Semiconductor in 2022 ?,,,,"diff(operating_income, 68_operating_expenses)","{""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""68_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""68_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""68_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""68_operating_expenses"", ""depth"": 0}, ""depth"": 3}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",19835.0,4,1,3,181582464,130062289,527794695,0.392,1,2,4,68_revenue,revenue,revenue,Cobalt Semiconductor,2022,M_USD,55948.0,68_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Cobalt Semiconductor,2022,M_USD,27627.0,68_operating_expenses,operating_expenses,operating expenses,Cobalt Semiconductor,2022,M_USD,4243.0,68_operating_expenses,operating_expenses,operating expenses,Cobalt Semiconductor,2022,M_USD,4243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3,May you calculate the current assets for NovaStar Technologies in 2021,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""19_cash"", ""depth"": 0}, ""right"": {""leaf"": ""19_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""19_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""19_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",34160.0,4,0,3,604426324,473474428,527794695,0.473,0,1,4,19_cash,cash,cash,NovaStar Technologies,2021,M_USD,7348.0,19_accounts_receivable,accounts_receivable,accounts receivable,NovaStar Technologies,2021,M_USD,15250.0,19_inventories,inventories,inventories,NovaStar Technologies,2021,M_USD,6654.0,19_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2021,M_USD,4908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3,What would be the pretax income for Cobalt Semiconductor in 2021?,,,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""67_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""67_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""67_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""67_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",14696.0,4,0,3,860620848,375632144,527794695,0.103,0,1,4,67_revenue,revenue,revenue,Cobalt Semiconductor,2021,M_USD,52817.0,67_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Cobalt Semiconductor,2021,M_USD,28022.0,67_operating_expenses,operating_expenses,operating expenses,Cobalt Semiconductor,2021,M_USD,6287.0,67_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2021,M_USD,3812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,What does the following give: longterm liabilities for Crimson Pharmaceuticals in 2020?,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""84_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""84_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",89176.0,4,0,1,827856911,237638901,527794695,0.372,0,1,2,84_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2020,M_USD,152160.0,84_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2020,M_USD,62984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
