id,company,depth,operation,expression,question,answer,answer_formatted,result_type,computation_trace
FQ-00192,Orion Financial Group,1,not_equals,(capex_2023 ≠ accounts_receivable_2023),Is the capital expenditures different from net accounts receivable for Orion Financial Group?,True,Yes,boolean,capex_2023(5772) ≠ accounts_receivable_2023(11118) → True
FQ-00193,Quantum Bridge Holdings,2,subtract,((net_income_2022 + dividends_paid_2024) - long_term_debt_2022),"For Quantum Bridge Holdings, what is the result of computing ((net_income_2022 + dividends_paid_2024) - long_term_debt_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",35959,35959,numeric,(net_income_2022(75911) + dividends_paid_2024(16028) = 91939) - (long_term_debt_2022 = 55980) = 35959
FQ-00194,NovaStar Technologies,1,not_equals,(dividends_paid_2024 ≠ total_equity_2023),Is the cash dividends paid different from total stockholders' equity for NovaStar Technologies?,True,Yes,boolean,dividends_paid_2024(4595) ≠ total_equity_2023(30178) → True
FQ-00195,SilverLine Retail Inc,2,less_than,((net_income_2023 + cash_2022) < cost_of_goods_sold_2024),"For SilverLine Retail Inc, what is the result of computing ((net_income_2023 + cash_2022) < cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(net_income_2023(60393) + cash_2022(93639) = 154032) < (cost_of_goods_sold_2024 = 219631) → True
FQ-00196,Titan Consumer Brands,1,divide,(operating_expenses_2024 ÷ gross_profit_2022),What is the ratio of total operating expenses to gross profit for Titan Consumer Brands from fiscal year 2024 to fiscal year 2022?,0.4103,0.41,numeric,operating_expenses_2024(24867) / gross_profit_2022(60605) = 0.4103
FQ-00197,Atlas Global Industries,2,ratio,"ratio((current_liabilities_2023 × stock_price_2023), operating_expenses_2023)","For Atlas Global Industries, what is the result of computing ratio((current_liabilities_2023 × stock_price_2023), operating_expenses_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",919.0338,919.0338,ratio,(current_liabilities_2023(455727) × stock_price_2023(219.7) = 100123221.9) / (operating_expenses_2023 = 108944) = 919.0338
FQ-00198,SilverLine Retail Inc,1,equals,(accounts_receivable_2023 = current_liabilities_2024),Is the net accounts receivable equal to total current liabilities for SilverLine Retail Inc?,False,No,boolean,accounts_receivable_2023(17861) = current_liabilities_2024(102744) → False
FQ-00199,Atlas Global Industries,1,multiply,(cash_2023 × current_liabilities_2024),What is the product of cash and cash equivalents and total current liabilities for Atlas Global Industries from fiscal year 2023 to fiscal year 2024?,22008653794,22008653794,numeric,cash_2023(201349) × current_liabilities_2024(109306) = 22008653794
FQ-00200,Titan Consumer Brands,1,multiply,(long_term_debt_2024 × shares_outstanding_2023),What is the product of long-term debt and total shares outstanding for Titan Consumer Brands from fiscal year 2024 to fiscal year 2023?,712693407,712693407,numeric,long_term_debt_2024(135159) × shares_outstanding_2023(5273) = 712693407
FQ-00201,Apex Dynamics Corp,1,divide,(gross_profit_2022 ÷ total_liabilities_2022),What is the ratio of gross profit to total liabilities for Apex Dynamics Corp for fiscal year 2022?,1.0967,1.10,numeric,gross_profit_2022(39977) / total_liabilities_2022(36451) = 1.0967
FQ-00202,Crimson Pharmaceuticals,2,ratio,"ratio((inventories_2024 + total_liabilities_2023), long_term_debt_2022)","For Crimson Pharmaceuticals, what is the result of computing ratio((inventories_2024 + total_liabilities_2023), long_term_debt_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",2.2705,2.2705,ratio,(inventories_2024(5109) + total_liabilities_2023(169890) = 174999) / (long_term_debt_2022 = 77076) = 2.2705
FQ-00203,Helix BioSciences,1,multiply,(total_assets_2024 × total_assets_2022),What is the product of total assets and total assets for Helix BioSciences from fiscal year 2024 to fiscal year 2022?,42808260592,42808260592,numeric,total_assets_2024(98642) × total_assets_2022(433976) = 42808260592
FQ-00204,SilverLine Retail Inc,2,subtract,((accounts_receivable_2024 + cost_of_goods_sold_2023) - current_assets_2024),"For SilverLine Retail Inc, what is the result of computing ((accounts_receivable_2024 + cost_of_goods_sold_2023) - current_assets_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",96817,96817,numeric,(accounts_receivable_2024(24720) + cost_of_goods_sold_2023(175401) = 200121) - (current_assets_2024 = 103304) = 96817
FQ-00205,Crimson Pharmaceuticals,1,divide,(accounts_receivable_2023 ÷ total_assets_2023),What is the ratio of net accounts receivable to total assets for Crimson Pharmaceuticals for fiscal year 2023?,0.0556,0.06,numeric,accounts_receivable_2023(15186) / total_assets_2023(273108) = 0.0556
FQ-00206,Atlas Global Industries,1,not_equals,(current_liabilities_2024 ≠ operating_expenses_2023),Is the total current liabilities different from total operating expenses for Atlas Global Industries?,True,Yes,boolean,current_liabilities_2024(109306) ≠ operating_expenses_2023(108944) → True
FQ-00207,Titan Consumer Brands,0,,stock_price_2023,What was the closing stock price reported by Titan Consumer Brands for the fiscal year ending 2023?,351.28,351.28,numeric,stock_price_2023 = 351.28
FQ-00208,Pacific Crest Energy,2,ratio,"ratio((dividends_paid_2022 × capex_2024), cash_2024)","For Pacific Crest Energy, what is the result of computing ratio((dividends_paid_2022 × capex_2024), cash_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",22539.3872,22539.3872,ratio,(dividends_paid_2022(25066) × capex_2024(14416) = 361351456) / (cash_2024 = 16032) = 22539.3872
FQ-00209,Quantum Bridge Holdings,1,ratio,"ratio(dividends_paid_2022, capex_2024)",What is the ratio of cash dividends paid to capital expenditures for Quantum Bridge Holdings from fiscal year 2022 to fiscal year 2024?,0.5093,0.5093,ratio,dividends_paid_2022(11354) / capex_2024(22295) = 0.5093
FQ-00210,Meridian Systems Inc,2,ratio,"ratio(ratio(total_equity_2023, total_liabilities_2023), shares_outstanding_2023)","For Meridian Systems Inc, what is the result of computing ratio(ratio(total_equity_2023, total_liabilities_2023), shares_outstanding_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.0001,ratio,(total_equity_2023(209286) / total_liabilities_2023(579572) = 0.3611) / (shares_outstanding_2023 = 3368) = 0.0001
FQ-00211,SilverLine Retail Inc,2,divide,"(ratio(current_liabilities_2022, total_assets_2023) ÷ gross_profit_2023)","For SilverLine Retail Inc, what is the result of computing (ratio(current_liabilities_2022, total_assets_2023) ÷ gross_profit_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(current_liabilities_2022(159908) / total_assets_2023(575271) = 0.278) / (gross_profit_2023 = 117316) = 0.0
FQ-00212,Pinnacle Health Group,1,not_equals,(accounts_receivable_2023 ≠ accounts_receivable_2022),Is the net accounts receivable different from net accounts receivable for Pinnacle Health Group?,True,Yes,boolean,accounts_receivable_2023(3778) ≠ accounts_receivable_2022(12832) → True
FQ-00213,Orion Financial Group,1,subtract,(operating_income_2023 - total_equity_2024),"What is the difference between operating income and total stockholders' equity (i.e., operating income minus total stockholders' equity) for Orion Financial Group from fiscal year 2023 to fiscal year 2024?",42077,42077,numeric,operating_income_2023(148350) - total_equity_2024(106273) = 42077
FQ-00214,Atlas Global Industries,0,,shares_outstanding_2022,What was the total shares outstanding reported by Atlas Global Industries for the fiscal year ending 2022?,7204,7204,numeric,shares_outstanding_2022 = 7204
FQ-00215,Titan Consumer Brands,1,not_equals,(total_assets_2022 ≠ revenue_2024),Is the total assets different from total revenue for Titan Consumer Brands?,True,Yes,boolean,total_assets_2022(98264) ≠ revenue_2024(113074) → True
FQ-00216,Ironclad Manufacturing,0,,company_name,What is the company name of Ironclad Manufacturing?,Ironclad Manufacturing,Ironclad Manufacturing,categorical,company_name = Ironclad Manufacturing
FQ-00217,Cobalt Semiconductor,1,multiply,(cost_of_goods_sold_2022 × capex_2023),What is the product of cost of goods sold and capital expenditures for Cobalt Semiconductor from fiscal year 2022 to fiscal year 2023?,2098737984,2098737984,numeric,cost_of_goods_sold_2022(123688) × capex_2023(16968) = 2098737984
FQ-00218,Atlas Global Industries,1,greater_equal,(gross_profit_2022 ≥ revenue_2024),Is gross profit greater than or equal to total revenue for Atlas Global Industries from fiscal year 2022 to fiscal year 2024?,False,No,boolean,gross_profit_2022(302087) ≥ revenue_2024(498541) → False
FQ-00219,SilverLine Retail Inc,1,ratio,"ratio(stock_price_2023, net_income_2024)",What is the ratio of closing stock price to net income for SilverLine Retail Inc from fiscal year 2023 to fiscal year 2024?,0.0076,0.0076,ratio,stock_price_2023(416.27) / net_income_2024(54884) = 0.0076
FQ-00220,ClearPath Logistics,2,greater_than,((cost_of_goods_sold_2024 + operating_income_2023) > operating_income_2022),"For ClearPath Logistics, what is the result of computing ((cost_of_goods_sold_2024 + operating_income_2023) > operating_income_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(cost_of_goods_sold_2024(82725) + operating_income_2023(102857) = 185582) > (operating_income_2022 = 99638) → True
FQ-00221,Atlas Global Industries,1,add,(capex_2022 + gross_profit_2022),What is the sum of capital expenditures and gross profit for Atlas Global Industries for fiscal year 2022?,325914,325914,numeric,capex_2022(23827) + gross_profit_2022(302087) = 325914
FQ-00222,NovaStar Technologies,1,multiply,(accounts_receivable_2023 × cost_of_goods_sold_2022),What is the product of net accounts receivable and cost of goods sold for NovaStar Technologies from fiscal year 2023 to fiscal year 2022?,316679231,316679231,numeric,accounts_receivable_2023(8173) × cost_of_goods_sold_2022(38747) = 316679231
FQ-00223,Ironclad Manufacturing,2,ratio,"ratio((shares_outstanding_2022 × operating_expenses_2024), accounts_receivable_2024)","For Ironclad Manufacturing, what is the result of computing ratio((shares_outstanding_2022 × operating_expenses_2024), accounts_receivable_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",2638.3903,2638.3903,ratio,(shares_outstanding_2022(4075) × operating_expenses_2024(20527) = 83647525) / (accounts_receivable_2024 = 31704) = 2638.3903
FQ-00224,ClearPath Logistics,2,greater_than,((cash_2023 + operating_expenses_2024) > revenue_2024),"For ClearPath Logistics, what is the result of computing ((cash_2023 + operating_expenses_2024) > revenue_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(cash_2023(16640) + operating_expenses_2024(37945) = 54585) > (revenue_2024 = 205265) → False
FQ-00225,SilverLine Retail Inc,2,subtract,((cash_2022 - operating_expenses_2023) - current_assets_2023),"For SilverLine Retail Inc, what is the result of computing ((cash_2022 - operating_expenses_2023) - current_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-232337,-232337,numeric,(cash_2022(93639) - operating_expenses_2023(36832) = 56807) - (current_assets_2023 = 289144) = -232337
FQ-00226,Meridian Systems Inc,1,multiply,(revenue_2023 × shares_outstanding_2023),What is the product of total revenue and total shares outstanding for Meridian Systems Inc for fiscal year 2023?,2058434032,2058434032,numeric,revenue_2023(611174) × shares_outstanding_2023(3368) = 2058434032
FQ-00227,NovaStar Technologies,1,less_than,(revenue_2023 < gross_profit_2022),Is total revenue strictly less than gross profit for NovaStar Technologies from fiscal year 2023 to fiscal year 2022?,False,No,boolean,revenue_2023(110556) < gross_profit_2022(77979) → False
FQ-00228,Ironclad Manufacturing,1,less_equal,(inventories_2022 ≤ gross_profit_2022),Is total inventories less than or equal to gross profit for Ironclad Manufacturing for fiscal year 2022?,True,Yes,boolean,inventories_2022(11750) ≤ gross_profit_2022(142161) → True
FQ-00229,Orion Financial Group,1,divide,(long_term_debt_2023 ÷ operating_expenses_2023),What is the ratio of long-term debt to total operating expenses for Orion Financial Group for fiscal year 2023?,2.4398,2.44,numeric,long_term_debt_2023(74476) / operating_expenses_2023(30525) = 2.4398
FQ-00230,Pinnacle Health Group,1,greater_than,(inventories_2023 > capex_2023),Is total inventories strictly greater than capital expenditures for Pinnacle Health Group for fiscal year 2023?,True,Yes,boolean,inventories_2023(6591) > capex_2023(3835) → True
FQ-00231,Orion Financial Group,1,equals,(total_equity_2023 = stock_price_2024),Is the total stockholders' equity equal to closing stock price for Orion Financial Group?,False,No,boolean,total_equity_2023(189982) = stock_price_2024(526.63) → False
FQ-00232,Atlas Global Industries,1,greater_equal,(revenue_2022 ≥ total_equity_2022),Is total revenue greater than or equal to total stockholders' equity for Atlas Global Industries for fiscal year 2022?,True,Yes,boolean,revenue_2022(528458) ≥ total_equity_2022(138049) → True
FQ-00233,Cobalt Semiconductor,1,ratio,"ratio(shares_outstanding_2023, employees_2024)",What is the ratio of total shares outstanding to total number of employees for Cobalt Semiconductor from fiscal year 2023 to fiscal year 2024?,0.0262,0.0262,ratio,shares_outstanding_2023(9993) / employees_2024(381303) = 0.0262
FQ-00234,Atlas Global Industries,2,divide,"(ratio(cost_of_goods_sold_2024, current_assets_2024) ÷ revenue_2023)","For Atlas Global Industries, what is the result of computing (ratio(cost_of_goods_sold_2024, current_assets_2024) ÷ revenue_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(cost_of_goods_sold_2024(209151) / current_assets_2024(312464) = 0.6694) / (revenue_2023 = 494598) = 0.0
FQ-00235,Apex Dynamics Corp,2,subtract,((total_equity_2024 - total_liabilities_2023) - cost_of_goods_sold_2024),"For Apex Dynamics Corp, what is the result of computing ((total_equity_2024 - total_liabilities_2023) - cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-4307,-4307,numeric,(total_equity_2024(100073) - total_liabilities_2023(58319) = 41754) - (cost_of_goods_sold_2024 = 46061) = -4307
FQ-00236,ClearPath Logistics,2,ratio,"ratio(SUM(shares_outstanding_2022), long_term_debt_2024)","For ClearPath Logistics, what is the result of computing ratio(SUM(shares_outstanding_2022), long_term_debt_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",3.6641,3.6641,ratio,(SUM(shares_outstanding_2022) = 99773) / (long_term_debt_2024 = 27230) = 3.6641
FQ-00237,Titan Consumer Brands,1,ratio,"ratio(revenue_2024, current_assets_2024)",What is the ratio of total revenue to total current assets for Titan Consumer Brands for fiscal year 2024?,0.5712,0.5712,ratio,revenue_2024(113074) / current_assets_2024(197958) = 0.5712
FQ-00238,Ironclad Manufacturing,1,sum_agg,SUM(operating_income_2022),What is the total sum of operating income across all companies in the dataset for fiscal year 2022?,1366774,1366774,numeric,SUM(operating_income_2022) = 1366774
FQ-00239,Atlas Global Industries,1,subtract,(total_equity_2022 - gross_profit_2024),"What is the difference between total stockholders' equity and gross profit (i.e., total stockholders' equity minus gross profit) for Atlas Global Industries from fiscal year 2022 to fiscal year 2024?",-151341,-151341,numeric,total_equity_2022(138049) - gross_profit_2024(289390) = -151341
FQ-00240,Apex Dynamics Corp,1,ratio,"ratio(cash_2022, stock_price_2023)",What is the ratio of cash and cash equivalents to closing stock price for Apex Dynamics Corp from fiscal year 2022 to fiscal year 2023?,3.9053,3.9053,ratio,cash_2022(2886) / stock_price_2023(739.0) = 3.9053
FQ-00241,Orion Financial Group,0,,total_assets_2022,What was the total assets reported by Orion Financial Group for the fiscal year ending 2022?,205045,205045,numeric,total_assets_2022 = 205045
FQ-00242,ClearPath Logistics,0,,employees_2024,What was the total number of employees reported by ClearPath Logistics for the fiscal year ending 2024?,408051,408051,numeric,employees_2024 = 408051
FQ-00243,Titan Consumer Brands,1,less_than,(accounts_receivable_2023 < net_income_2022),Is net accounts receivable strictly less than net income for Titan Consumer Brands from fiscal year 2023 to fiscal year 2022?,True,Yes,boolean,accounts_receivable_2023(13316) < net_income_2022(40897) → True
FQ-00244,Helix BioSciences,1,divide,(current_assets_2023 ÷ total_liabilities_2024),What is the ratio of total current assets to total liabilities for Helix BioSciences from fiscal year 2023 to fiscal year 2024?,0.3203,0.32,numeric,current_assets_2023(23644) / total_liabilities_2024(73814) = 0.3203
FQ-00245,Cobalt Semiconductor,1,subtract,(operating_expenses_2024 - total_assets_2023),"What is the difference between total operating expenses and total assets (i.e., total operating expenses minus total assets) for Cobalt Semiconductor from fiscal year 2024 to fiscal year 2023?",-358740,-358740,numeric,operating_expenses_2024(52727) - total_assets_2023(411467) = -358740
FQ-00246,Apex Dynamics Corp,1,greater_than,(gross_profit_2024 > long_term_debt_2022),Is gross profit strictly greater than long-term debt for Apex Dynamics Corp from fiscal year 2024 to fiscal year 2022?,True,Yes,boolean,gross_profit_2024(32961) > long_term_debt_2022(19118) → True
FQ-00247,Crimson Pharmaceuticals,1,divide,(revenue_2022 ÷ net_income_2022),What is the ratio of total revenue to net income for Crimson Pharmaceuticals for fiscal year 2022?,2.3778,2.38,numeric,revenue_2022(245816) / net_income_2022(103380) = 2.3778
FQ-00248,Orion Financial Group,1,greater_equal,(operating_expenses_2024 ≥ operating_expenses_2023),Is total operating expenses greater than or equal to total operating expenses for Orion Financial Group from fiscal year 2024 to fiscal year 2023?,True,Yes,boolean,operating_expenses_2024(30827) ≥ operating_expenses_2023(30525) → True
FQ-00249,Cobalt Semiconductor,1,add,(total_assets_2024 + accounts_receivable_2024),What is the sum of total assets and net accounts receivable for Cobalt Semiconductor for fiscal year 2024?,427684,427684,numeric,total_assets_2024(390039) + accounts_receivable_2024(37645) = 427684
FQ-00250,SilverLine Retail Inc,1,multiply,(capex_2022 × total_equity_2023),What is the product of capital expenditures and total stockholders' equity for SilverLine Retail Inc from fiscal year 2022 to fiscal year 2023?,3692655232,3692655232,numeric,capex_2022(18208) × total_equity_2023(202804) = 3692655232
FQ-00251,ClearPath Logistics,2,ratio,"ratio(ratio(revenue_2022, gross_profit_2023), employees_2022)","For ClearPath Logistics, what is the result of computing ratio(ratio(revenue_2022, gross_profit_2023), employees_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(revenue_2022(230637) / gross_profit_2023(149019) = 1.5477) / (employees_2022 = 136488) = 0.0
FQ-00252,Crimson Pharmaceuticals,1,greater_equal,(current_assets_2023 ≥ cost_of_goods_sold_2023),Is total current assets greater than or equal to cost of goods sold for Crimson Pharmaceuticals for fiscal year 2023?,False,No,boolean,current_assets_2023(79168) ≥ cost_of_goods_sold_2023(145250) → False
FQ-00253,Crimson Pharmaceuticals,2,divide,"(ratio(current_liabilities_2024, employees_2023) ÷ accounts_receivable_2024)","For Crimson Pharmaceuticals, what is the result of computing (ratio(current_liabilities_2024, employees_2023) ÷ accounts_receivable_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(current_liabilities_2024(34191) / employees_2023(356342) = 0.0959) / (accounts_receivable_2024 = 38379) = 0.0
FQ-00254,Atlas Global Industries,1,ratio,"ratio(total_assets_2024, cost_of_goods_sold_2023)",What is the ratio of total assets to cost of goods sold for Atlas Global Industries from fiscal year 2024 to fiscal year 2023?,2.2472,2.2472,ratio,total_assets_2024(587438) / cost_of_goods_sold_2023(261406) = 2.2472
FQ-00255,Helix BioSciences,1,ratio,"ratio(operating_expenses_2023, cash_2022)",What is the ratio of total operating expenses to cash and cash equivalents for Helix BioSciences from fiscal year 2023 to fiscal year 2022?,0.4835,0.4835,ratio,operating_expenses_2023(31839) / cash_2022(65851) = 0.4835
FQ-00256,Helix BioSciences,1,divide,(total_equity_2023 ÷ stock_price_2023),What is the ratio of total stockholders' equity to closing stock price for Helix BioSciences for fiscal year 2023?,88.8382,88.84,numeric,total_equity_2023(43616) / stock_price_2023(490.96) = 88.8382
FQ-00257,NovaStar Technologies,0,,net_income_2022,What was the net income reported by NovaStar Technologies for the fiscal year ending 2022?,49039,49039,numeric,net_income_2022 = 49039
FQ-00258,Orion Financial Group,1,less_than,(inventories_2024 < total_assets_2023),Is total inventories strictly less than total assets for Orion Financial Group from fiscal year 2024 to fiscal year 2023?,True,Yes,boolean,inventories_2024(9518) < total_assets_2023(331637) → True
FQ-00259,Helix BioSciences,0,,gross_profit_2022,What was the gross profit reported by Helix BioSciences for the fiscal year ending 2022?,84276,84276,numeric,gross_profit_2022 = 84276
FQ-00260,Pinnacle Health Group,2,less_than,((revenue_2023 - accounts_receivable_2022) < inventories_2023),"For Pinnacle Health Group, what is the result of computing ((revenue_2023 - accounts_receivable_2022) < inventories_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(revenue_2023(93631) - accounts_receivable_2022(12832) = 80799) < (inventories_2023 = 6591) → False
FQ-00261,NovaStar Technologies,1,less_than,(cost_of_goods_sold_2023 < gross_profit_2022),Is cost of goods sold strictly less than gross profit for NovaStar Technologies from fiscal year 2023 to fiscal year 2022?,True,Yes,boolean,cost_of_goods_sold_2023(54612) < gross_profit_2022(77979) → True
FQ-00262,Titan Consumer Brands,1,divide,(stock_price_2022 ÷ cash_2023),What is the ratio of closing stock price to cash and cash equivalents for Titan Consumer Brands from fiscal year 2022 to fiscal year 2023?,0.0006,0.00,numeric,stock_price_2022(35.16) / cash_2023(54437) = 0.0006
FQ-00263,NovaStar Technologies,2,ratio,"ratio(ratio(operating_income_2023, dividends_paid_2022), revenue_2022)","For NovaStar Technologies, what is the result of computing ratio(ratio(operating_income_2023, dividends_paid_2022), revenue_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(operating_income_2023(41050) / dividends_paid_2022(9272) = 4.4273) / (revenue_2022 = 116726) = 0.0
FQ-00264,Orion Financial Group,1,ratio,"ratio(shares_outstanding_2023, cost_of_goods_sold_2023)",What is the ratio of total shares outstanding to cost of goods sold for Orion Financial Group for fiscal year 2023?,0.026,0.0260,ratio,shares_outstanding_2023(2122) / cost_of_goods_sold_2023(81520) = 0.026
FQ-00265,Atlas Global Industries,2,greater_than,((total_equity_2022 - current_assets_2022) > cost_of_goods_sold_2024),"For Atlas Global Industries, what is the result of computing ((total_equity_2022 - current_assets_2022) > cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(total_equity_2022(138049) - current_assets_2022(160330) = -22281) > (cost_of_goods_sold_2024 = 209151) → False
FQ-00266,Titan Consumer Brands,2,ratio,"ratio((stock_price_2022 × operating_expenses_2024), shares_outstanding_2022)","For Titan Consumer Brands, what is the result of computing ratio((stock_price_2022 × operating_expenses_2024), shares_outstanding_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",511.0016,511.0016,ratio,(stock_price_2022(35.16) × operating_expenses_2024(24867) = 874323.72) / (shares_outstanding_2022 = 1711) = 511.0016
FQ-00267,Helix BioSciences,2,ratio,"ratio(ratio(stock_price_2022, gross_profit_2024), current_liabilities_2022)","For Helix BioSciences, what is the result of computing ratio(ratio(stock_price_2022, gross_profit_2024), current_liabilities_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(stock_price_2022(383.48) / gross_profit_2024(61085) = 0.0063) / (current_liabilities_2022 = 136086) = 0.0
FQ-00268,Cobalt Semiconductor,1,subtract,(capex_2023 - net_income_2023),"What is the difference between capital expenditures and net income (i.e., capital expenditures minus net income) for Cobalt Semiconductor for fiscal year 2023?",-87744,-87744,numeric,capex_2023(16968) - net_income_2023(104712) = -87744
FQ-00269,Helix BioSciences,1,less_than,(long_term_debt_2022 < inventories_2023),Is long-term debt strictly less than total inventories for Helix BioSciences from fiscal year 2022 to fiscal year 2023?,False,No,boolean,long_term_debt_2022(178494) < inventories_2023(4024) → False
FQ-00270,Titan Consumer Brands,2,subtract,((total_liabilities_2022 + inventories_2023) - total_liabilities_2024),"For Titan Consumer Brands, what is the result of computing ((total_liabilities_2022 + inventories_2023) - total_liabilities_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-143104,-143104,numeric,(total_liabilities_2022(46231) + inventories_2023(7636) = 53867) - (total_liabilities_2024 = 196971) = -143104
FQ-00271,Titan Consumer Brands,2,divide,((dividends_paid_2022 ÷ net_income_2024) ÷ current_assets_2024),"For Titan Consumer Brands, what is the result of computing ((dividends_paid_2022 ÷ net_income_2024) ÷ current_assets_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(dividends_paid_2022(15782) / net_income_2024(27157) = 0.5811) / (current_assets_2024 = 197958) = 0.0
FQ-00272,ClearPath Logistics,2,ratio,"ratio((current_liabilities_2023 ÷ dividends_paid_2023), operating_expenses_2023)","For ClearPath Logistics, what is the result of computing ratio((current_liabilities_2023 ÷ dividends_paid_2023), operating_expenses_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.0001,ratio,(current_liabilities_2023(46405) / dividends_paid_2023(19216) = 2.4149) / (operating_expenses_2023 = 46162) = 0.0001
FQ-00273,Quantum Bridge Holdings,2,divide,"(ratio(cost_of_goods_sold_2022, long_term_debt_2022) ÷ current_assets_2023)","For Quantum Bridge Holdings, what is the result of computing (ratio(cost_of_goods_sold_2022, long_term_debt_2022) ÷ current_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(cost_of_goods_sold_2022(64497) / long_term_debt_2022(55980) = 1.1521) / (current_assets_2023 = 165850) = 0.0
FQ-00274,Titan Consumer Brands,2,subtract,((long_term_debt_2024 + total_equity_2024) - current_assets_2023),"For Titan Consumer Brands, what is the result of computing ((long_term_debt_2024 + total_equity_2024) - current_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",91385,91385,numeric,(long_term_debt_2024(135159) + total_equity_2024(68059) = 203218) - (current_assets_2023 = 111833) = 91385
FQ-00275,Meridian Systems Inc,2,divide,((operating_income_2024 ÷ total_liabilities_2023) ÷ current_assets_2024),"For Meridian Systems Inc, what is the result of computing ((operating_income_2024 ÷ total_liabilities_2023) ÷ current_assets_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(operating_income_2024(350670) / total_liabilities_2023(579572) = 0.605) / (current_assets_2024 = 88516) = 0.0
FQ-00276,Crimson Pharmaceuticals,2,less_than,((cash_2023 + accounts_receivable_2024) < cost_of_goods_sold_2023),"For Crimson Pharmaceuticals, what is the result of computing ((cash_2023 + accounts_receivable_2024) < cost_of_goods_sold_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(cash_2023(24239) + accounts_receivable_2024(38379) = 62618) < (cost_of_goods_sold_2023 = 145250) → True
FQ-00277,Titan Consumer Brands,0,,dividends_paid_2022,What was the cash dividends paid reported by Titan Consumer Brands for the fiscal year ending 2022?,15782,15782,numeric,dividends_paid_2022 = 15782
FQ-00278,Titan Consumer Brands,1,add,(operating_income_2022 + accounts_receivable_2022),What is the sum of operating income and net accounts receivable for Titan Consumer Brands for fiscal year 2022?,63051,63051,numeric,operating_income_2022(53383) + accounts_receivable_2022(9668) = 63051
FQ-00279,Apex Dynamics Corp,1,greater_than,(capex_2024 > accounts_receivable_2024),Is capital expenditures strictly greater than net accounts receivable for Apex Dynamics Corp for fiscal year 2024?,False,No,boolean,capex_2024(4447) > accounts_receivable_2024(9920) → False
FQ-00280,Atlas Global Industries,1,less_equal,(current_assets_2023 ≤ revenue_2023),Is total current assets less than or equal to total revenue for Atlas Global Industries for fiscal year 2023?,False,No,boolean,current_assets_2023(769407) ≤ revenue_2023(494598) → False
FQ-00281,Helix BioSciences,2,ratio,"ratio((operating_expenses_2024 ÷ cash_2023), cost_of_goods_sold_2024)","For Helix BioSciences, what is the result of computing ratio((operating_expenses_2024 ÷ cash_2023), cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.0001,ratio,(operating_expenses_2024(18411) / cash_2023(4342) = 4.2402) / (cost_of_goods_sold_2024 = 70326) = 0.0001
FQ-00282,SilverLine Retail Inc,1,equals,(capex_2022 = shares_outstanding_2024),Is the capital expenditures equal to total shares outstanding for SilverLine Retail Inc?,False,No,boolean,capex_2022(18208) = shares_outstanding_2024(9208) → False
FQ-00283,Apex Dynamics Corp,1,subtract,(total_assets_2023 - operating_expenses_2022),"What is the difference between total assets and total operating expenses (i.e., total assets minus total operating expenses) for Apex Dynamics Corp from fiscal year 2023 to fiscal year 2022?",119208,119208,numeric,total_assets_2023(124489) - operating_expenses_2022(5281) = 119208
