question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value
52,5,What is the minimum of revenue for Orion Financial Group using values from 2020 through 2025?,"min(min(min(min(min(54_revenue, 55_revenue), 56_revenue), 57_revenue), 58_revenue), 59_revenue)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""54_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""55_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""59_revenue"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 3, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",87989.0,3,0,5,295808688,638230384,2345,0.508,0,1,6,54_revenue,revenue,revenue,Orion Financial Group,2020,USD,87989.0,55_revenue,revenue,revenue,Orion Financial Group,2021,USD,98792.0,56_revenue,revenue,revenue,Orion Financial Group,2022,USD,115348.0,57_revenue,revenue,revenue,Orion Financial Group,2023,USD,127775.0,58_revenue,revenue,revenue,Orion Financial Group,2024,USD,142085.0,59_revenue,revenue,revenue,Orion Financial Group,2025,USD,133448.0,,,,,,,,,,,,,,,,,,,,,
53,0,What is accounts receivable for Meridian Systems Inc in 2024?,10_accounts_receivable,"{""leaf"": ""10_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",20351.0,3,0,0,513554354,616049909,2345,0.45,0,1,1,10_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2024,USD,20351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,What is capex for Ironclad Manufacturing in 2024?,40_capex,"{""leaf"": ""40_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",11427.0,1,0,0,804743540,441902692,2345,0.475,0,1,1,40_capex,capex,capex,Ironclad Manufacturing,2024,USD,11427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,What is dividends paid for Crimson Pharmaceuticals in 2023?,87_dividends_paid,"{""leaf"": ""87_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",35183.0,0,0,0,978676207,371617920,2345,0.458,0,1,1,87_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2023,USD,35183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,What is the result of total assets scaled by income tax for Atlas Global Industries in 2022?,"mul(26_total_assets, 26_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""26_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""26_income_tax"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}",16654.639789032004,1,1,1,100026373,488124920,2345,0.443,1,2,2,26_total_assets,total_assets,total assets,Atlas Global Industries,2022,USD,66524.0,26_income_tax,income_tax,income tax,Atlas Global Industries,2022,ratio,0.2503553573001023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,6,What are the sum of cash for Pinnacle Health Group in 2022 and the minimum of short term investments for Pinnacle Health Group using values from 2020 through 2025?,"sum(32_cash, min(min(min(min(min(30_short_term_investments, 31_short_term_investments), 32_short_term_investments), 33_short_term_investments), 34_short_term_investments), 35_short_term_investments))","{""op"": ""sum"", ""left"": {""leaf"": ""32_cash"", ""depth"": 0}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""30_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""31_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""32_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""33_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""34_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""35_short_term_investments"", ""depth"": 0}, ""depth"": 5}, ""depth"": 6}","{""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S3"", ""aggregation_group"": ""A2""}, ""right"": {""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T5"", ""over_years_group"": ""Y4"", ""section_group"": ""S3"", ""aggregation_group"": ""A2""}}",2175.0,3,1,6,760617059,807370467,2345,0.608,1,2,7,32_cash,cash,cash,Pinnacle Health Group,2022,USD,1722.0,30_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2020,USD,453.0,31_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2021,USD,1495.0,32_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2022,USD,801.0,33_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2023,USD,719.0,34_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2024,USD,1839.0,35_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2025,USD,3475.0,,,,,,,,,,,,,,
58,5,What is the result of the ratio of the sum of the sum of the sum of inventories for Orion Financial Group in 2022 and inventories for Orion Financial Group in 2023 and inventories for Orion Financial Group in 2024 and inventories for Orion Financial Group in 2025 to 4.0 scaled by the ratio of revenue to capex for Orion Financial Group in 2022?,"mul(ratio(sum(sum(sum(56_inventories, 57_inventories), 58_inventories), 59_inventories), 4.0), ratio(56_revenue, 56_capex))","{""op"": ""mul"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""56_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""57_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""58_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""59_inventories"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""56_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""56_capex"", ""depth"": 0}, ""depth"": 1}, ""depth"": 5}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""avg"", ""family"": ""amount"", ""depth"": 1, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""ratio"", ""family"": ""ratio"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S4""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S4""}}}",251027.70505617975,2,2,5,748231667,702679040,2345,0.312,2,3,6,56_inventories,inventories,inventories,Orion Financial Group,2022,USD,2433.0,57_inventories,inventories,inventories,Orion Financial Group,2023,USD,5922.0,58_inventories,inventories,inventories,Orion Financial Group,2024,USD,8221.0,59_inventories,inventories,inventories,Orion Financial Group,2025,USD,11315.0,56_revenue,revenue,revenue,Orion Financial Group,2022,USD,115348.0,56_capex,capex,capex,Orion Financial Group,2022,USD,3204.0,,,,,,,,,,,,,,,,,,,,,
59,0,What are total liabilities for Apex Dynamics Corp in 2024?,4_total_liabilities,"{""leaf"": ""4_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",67132.0,0,0,0,256408908,181380620,2345,0.603,0,1,1,4_total_liabilities,total_liabilities,total liabilities,Apex Dynamics Corp,2024,USD,67132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2,What is the result of total equity scaled by the ratio of short term investments to total equity for Pacific Crest Energy in 2024?,"mul(52_total_equity, ratio(52_short_term_investments, 52_total_equity))","{""op"": ""mul"", ""left"": {""leaf"": ""52_total_equity"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""52_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""52_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""ratio"", ""family"": ""ratio"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S2""}, ""right"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S2""}}}",21502.0,2,2,2,334955452,433880261,2345,0.48,2,3,3,52_total_equity,total_equity,total equity,Pacific Crest Energy,2024,USD,62045.0,52_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2024,USD,21502.0,52_total_equity,total_equity,total equity,Pacific Crest Energy,2024,USD,62045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,What are non operating expenses for Atlas Global Industries in 2020?,24_non_operating_expenses,"{""leaf"": ""24_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",14812.0,0,0,0,434327463,836238312,2345,0.348,0,1,1,24_non_operating_expenses,non_operating_expenses,non operating expenses,Atlas Global Industries,2020,USD,14812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3,What are current assets for Orion Financial Group in 2022?,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""56_cash"", ""depth"": 0}, ""right"": {""leaf"": ""56_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""56_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",33146.0,3,0,3,240729921,939424987,2345,0.404,0,1,4,56_cash,cash,cash,Orion Financial Group,2022,USD,8636.0,56_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2022,USD,9324.0,56_inventories,inventories,inventories,Orion Financial Group,2022,USD,2433.0,56_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2022,USD,12753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3,What are the minimum of short term investments for Cobalt Semiconductor using values from 2022 through 2025?,"min(min(min(68_short_term_investments, 69_short_term_investments), 70_short_term_investments), 71_short_term_investments)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""68_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""69_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""70_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""71_short_term_investments"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",3350.0,2,0,3,607797876,539439572,2345,0.321,0,1,4,68_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2022,USD,4097.0,69_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2023,USD,4666.0,70_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2024,USD,3350.0,71_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2025,USD,3697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,5,What are the minimum of current liabilities for Atlas Global Industries using values from 2020 through 2025?,"min(min(min(min(min(24_current_liabilities, 25_current_liabilities), 26_current_liabilities), 27_current_liabilities), 28_current_liabilities), 29_current_liabilities)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""24_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""25_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""29_current_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",8455.0,2,0,5,304334932,700219690,2345,0.582,0,1,6,24_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2020,USD,14619.0,25_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2021,USD,32600.0,26_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2022,USD,14588.0,27_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2023,USD,8455.0,28_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2024,USD,22282.0,29_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2025,USD,29300.0,,,,,,,,,,,,,,,,,,,,,
65,4,What are the sum of the maximum of short term investments for Quantum Bridge Holdings using values from 2022 through 2025 and the difference between the difference between cost of goods sold and short term investments and longterm liabilities for Quantum Bridge Holdings in 2025?,"sum(max(max(max(14_short_term_investments, 15_short_term_investments), 16_short_term_investments), 17_short_term_investments), diff(diff(17_cost_of_goods_sold, 17_short_term_investments), longterm_liabilities))","{""op"": ""sum"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""14_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""15_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""16_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""17_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""op"": ""diff"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""17_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""17_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""17_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""17_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""depth"": 4}","{""kind"": ""node"", ""node_id"": ""N3"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T5"", ""over_years_group"": ""Y4"", ""section_group"": ""S3"", ""aggregation_group"": ""A2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S3"", ""aggregation_group"": ""A2""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S3"", ""aggregation_group"": ""A2""}}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S3"", ""aggregation_group"": ""A2""}}}",21679.0,3,3,4,432999987,474772205,2345,0.376,3,4,8,14_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2022,USD,2093.0,15_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2023,USD,9363.0,16_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2024,USD,1477.0,17_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2025,USD,5710.0,17_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Quantum Bridge Holdings,2025,USD,46761.0,17_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2025,USD,5710.0,17_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2025,USD,44720.0,17_current_liabilities,current_liabilities,current liabilities,Quantum Bridge Holdings,2025,USD,15985.0,,,,,,,
66,5,What is the result of the ratio of the sum of the sum of the sum of short term investments for Atlas Global Industries in 2021 and short term investments for Atlas Global Industries in 2022 and short term investments for Atlas Global Industries in 2023 and short term investments for Atlas Global Industries in 2024 to 4.0 scaled by the growth in total equity for Atlas Global Industries from 2023 to 2024?,"mul(ratio(sum(sum(sum(25_short_term_investments, 26_short_term_investments), 27_short_term_investments), 28_short_term_investments), 4.0), growth(27_total_equity, 28_total_equity))","{""op"": ""mul"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""26_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""27_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""28_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""growth"", ""left"": {""leaf"": ""27_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""28_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 5}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""avg"", ""family"": ""amount"", ""depth"": 1, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""growth"", ""family"": ""ratio"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C6"", ""entity_group"": ""E1"", ""time_series_group"": ""Y4"", ""concept_group"": ""T5""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C7"", ""entity_group"": ""E1"", ""time_series_group"": ""Y4"", ""concept_group"": ""T5""}, ""over_years_group"": ""Y4""}}",22519.65091813313,2,2,5,586716792,782076948,2345,0.666,2,3,6,25_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2021,USD,10169.0,26_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2022,USD,4762.0,27_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2023,USD,14819.0,28_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2024,USD,4705.0,27_total_equity,total_equity,total equity,Atlas Global Industries,2023,USD,70860.0,28_total_equity,total_equity,total equity,Atlas Global Industries,2024,USD,19605.0,,,,,,,,,,,,,,,,,,,,,
67,3,What is the maximum of revenue for NovaStar Technologies using values from 2021 through 2024?,"max(max(max(19_revenue, 20_revenue), 21_revenue), 22_revenue)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""19_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""20_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""21_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""22_revenue"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 1, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",177984.0,1,0,3,40968308,356232302,2345,0.674,0,1,4,19_revenue,revenue,revenue,NovaStar Technologies,2021,USD,125355.0,20_revenue,revenue,revenue,NovaStar Technologies,2022,USD,149264.0,21_revenue,revenue,revenue,NovaStar Technologies,2023,USD,158697.0,22_revenue,revenue,revenue,NovaStar Technologies,2024,USD,177984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3,What are current assets for Apex Dynamics Corp in 2021?,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""1_cash"", ""depth"": 0}, ""right"": {""leaf"": ""1_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""1_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""1_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",25147.0,1,0,3,932483564,58805010,2345,0.521,0,1,4,1_cash,cash,cash,Apex Dynamics Corp,2021,USD,7412.0,1_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2021,USD,6150.0,1_inventories,inventories,inventories,Apex Dynamics Corp,2021,USD,3372.0,1_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2021,USD,8213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,What are non operating expenses for Cobalt Semiconductor in 2021?,67_non_operating_expenses,"{""leaf"": ""67_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",3812.0,0,0,0,470943210,995385518,2345,0.456,0,1,1,67_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2021,USD,3812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,What are inventories for Helix BioSciences in 2025?,77_inventories,"{""leaf"": ""77_inventories"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",26091.0,2,0,0,28917366,908577320,2345,0.574,0,1,1,77_inventories,inventories,inventories,Helix BioSciences,2025,USD,26091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,What are current liabilities for Helix BioSciences in 2023?,75_current_liabilities,"{""leaf"": ""75_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",54427.0,3,0,0,838054728,290218295,2345,0.449,0,1,1,75_current_liabilities,current_liabilities,current liabilities,Helix BioSciences,2023,USD,54427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,What are non operating expenses for Meridian Systems Inc in 2020?,6_non_operating_expenses,"{""leaf"": ""6_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",21212.0,0,0,0,366742096,174645467,2345,0.437,0,1,1,6_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2020,USD,21212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
