question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value
50,1,What is the maximum of dividends paid for Meridian Systems Inc using the values from 2021 and 2022?,"max(7_dividends_paid, 8_dividends_paid)","{""op"": ""max"", ""left"": {""leaf"": ""7_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""8_dividends_paid"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}",15773.0,1,1,1,784889291,646191809,2345,0.597,1,2,2,7_dividends_paid,dividends_paid,dividends paid,Meridian Systems Inc,2021,USD,2447,8_dividends_paid,dividends_paid,dividends paid,Meridian Systems Inc,2022,USD,15773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,What is the average of operating expenses for Pinnacle Health Group using the values from 2020 and 2024?,"avg(30_operating_expenses, 34_operating_expenses)","{""op"": ""avg"", ""left"": {""leaf"": ""30_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""34_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""avg"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}",1522.0,1,1,1,408085022,863093440,2345,0.578,1,2,2,30_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2020,USD,1876,34_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2024,USD,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,What is current liabilities for Cobalt Semiconductor in 2020?,66_current_liabilities,"{""leaf"": ""66_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",15174.0,3,0,0,829086978,735639109,2345,0.623,0,1,1,66_current_liabilities,current_liabilities,current liabilities,Cobalt Semiconductor,2020,USD,15174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,What is total liabilities for Quantum Bridge Holdings in 2021?,13_total_liabilities,"{""leaf"": ""13_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",20731.0,0,0,0,414428720,10824482,2345,0.591,0,1,1,13_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2021,USD,20731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3,"What is the minimum of the sum of longterm liabilities for Orion Financial Group in 2024 and revenue for Orion Financial Group in 2024 and the difference between revenue for Orion Financial Group in 2022, scaled by income tax for Orion Financial Group in 2022 and revenue for Orion Financial Group in 2022, scaled by income tax for Orion Financial Group in 2022?","min(sum(longterm_liabilities, 58_revenue), diff(mul(56_revenue, 56_income_tax), mul(56_revenue, 56_income_tax)))","{""op"": ""min"", ""left"": {""op"": ""sum"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""58_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""58_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""58_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""op"": ""diff"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""56_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""56_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""56_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""56_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""kind"": ""node"", ""node_id"": ""N4"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N3"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L4"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}}, ""over_years_group"": ""Y2""}",0.0,3,3,3,295808688,638230384,2345,0.508,5,6,7,58_total_liabilities,total_liabilities,total liabilities,Orion Financial Group,2024,USD,104036,58_current_liabilities,current_liabilities,current liabilities,Orion Financial Group,2024,USD,41540,58_revenue,revenue,revenue,Orion Financial Group,2024,USD,142085,56_revenue,revenue,revenue,Orion Financial Group,2022,USD,115348,56_income_tax,income_tax,income tax,Orion Financial Group,2022,ratio,0.1126434082320391,56_revenue,revenue,revenue,Orion Financial Group,2022,USD,115348,56_income_tax,income_tax,income tax,Orion Financial Group,2022,ratio,0.1126434082320391,,,,,,,,,,,,,,,,,,,,,
55,0,What is accounts receivable for Meridian Systems Inc in 2024?,10_accounts_receivable,"{""leaf"": ""10_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",20351.0,3,0,0,513554354,616049909,2345,0.45,0,1,1,10_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2024,USD,20351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,What is capex for Ironclad Manufacturing in 2024?,40_capex,"{""leaf"": ""40_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",11427.0,1,0,0,804743540,441902692,2345,0.475,0,1,1,40_capex,capex,capex,Ironclad Manufacturing,2024,USD,11427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,What is dividends paid for Crimson Pharmaceuticals in 2023?,87_dividends_paid,"{""leaf"": ""87_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",35183.0,0,0,0,978676207,371617920,2345,0.458,0,1,1,87_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2023,USD,35183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,"What is total assets for Atlas Global Industries in 2022, scaled by income tax for Atlas Global Industries in 2022?","mul(26_total_assets, 26_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""26_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""26_income_tax"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}",16654.639789032004,1,1,1,100026373,488124920,2345,0.443,1,2,2,26_total_assets,total_assets,total assets,Atlas Global Industries,2022,USD,66524,26_income_tax,income_tax,income tax,Atlas Global Industries,2022,ratio,0.2503553573001023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3,What is the sum of cash for Pinnacle Health Group in 2022 and the minimum of the difference between short term investments for Pinnacle Health Group in 2024 and short term investments for Pinnacle Health Group in 2024 and longterm liabilities for Pinnacle Health Group in 2025?,"sum(32_cash, min(diff(34_short_term_investments, 34_short_term_investments), longterm_liabilities))","{""op"": ""sum"", ""left"": {""leaf"": ""32_cash"", ""depth"": 0}, ""right"": {""op"": ""min"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""34_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""34_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""35_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""35_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}}",1722.0,3,3,3,760617059,807370467,2345,0.608,3,4,5,32_cash,cash,cash,Pinnacle Health Group,2022,USD,1722,34_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2024,USD,1839,34_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2024,USD,1839,35_total_liabilities,total_liabilities,total liabilities,Pinnacle Health Group,2025,USD,28202,35_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2025,USD,10051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2,"What is the average of inventories for Orion Financial Group using the values from 2022 and 2024, scaled by the ratio of operating expenses for Orion Financial Group in 2022 to dividends paid for Orion Financial Group in 2022?","mul(avg(56_inventories, 58_inventories), ratio(56_operating_expenses, 56_dividends_paid))","{""op"": ""mul"", ""left"": {""op"": ""avg"", ""left"": {""leaf"": ""56_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""58_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""56_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""56_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""avg"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""ratio"", ""family"": ""ratio"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}}}",26188.810168251646,2,2,2,748231667,702679040,2345,0.312,3,4,4,56_inventories,inventories,inventories,Orion Financial Group,2022,USD,2433,58_inventories,inventories,inventories,Orion Financial Group,2024,USD,8221,56_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2022,USD,26882,56_dividends_paid,dividends_paid,dividends paid,Orion Financial Group,2022,USD,5468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,What is total liabilities for Apex Dynamics Corp in 2024?,4_total_liabilities,"{""leaf"": ""4_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",67132.0,0,0,0,256408908,181380620,2345,0.603,0,1,1,4_total_liabilities,total_liabilities,total liabilities,Apex Dynamics Corp,2024,USD,67132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2,"What is total equity for Pacific Crest Energy in 2024, scaled by the ratio of short term investments for Pacific Crest Energy in 2024 to total equity for Pacific Crest Energy in 2024?","mul(52_total_equity, ratio(52_short_term_investments, 52_total_equity))","{""op"": ""mul"", ""left"": {""leaf"": ""52_total_equity"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""52_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""52_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""ratio"", ""family"": ""ratio"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}}}",21502.0,2,2,2,334955452,433880261,2345,0.48,2,3,3,52_total_equity,total_equity,total equity,Pacific Crest Energy,2024,USD,62045,52_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2024,USD,21502,52_total_equity,total_equity,total equity,Pacific Crest Energy,2024,USD,62045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,What is non operating expenses for Atlas Global Industries in 2020?,24_non_operating_expenses,"{""leaf"": ""24_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",14812.0,0,0,0,434327463,836238312,2345,0.348,0,1,1,24_non_operating_expenses,non_operating_expenses,non operating expenses,Atlas Global Industries,2020,USD,14812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3,What is current assets for Orion Financial Group in 2022?,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""56_cash"", ""depth"": 0}, ""right"": {""leaf"": ""56_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""56_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",33146.0,3,0,3,240729921,939424987,2345,0.404,0,1,4,56_cash,cash,cash,Orion Financial Group,2022,USD,8636,56_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2022,USD,9324,56_inventories,inventories,inventories,Orion Financial Group,2022,USD,2433,56_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2022,USD,12753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2,"What is the minimum of short term investments for Cobalt Semiconductor in 2022, scaled by income tax for Cobalt Semiconductor in 2022 and short term investments for Cobalt Semiconductor in 2023, scaled by income tax for Cobalt Semiconductor in 2023?","min(mul(68_short_term_investments, 68_income_tax), mul(69_short_term_investments, 69_income_tax))","{""op"": ""min"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""68_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""68_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""69_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""69_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}, ""over_years_group"": ""Y2""}",598.2527207532148,2,2,2,607797876,539439572,2345,0.321,3,4,4,68_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2022,USD,4097,68_income_tax,income_tax,income tax,Cobalt Semiconductor,2022,ratio,0.1460221432153319,69_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2023,USD,4666,69_income_tax,income_tax,income tax,Cobalt Semiconductor,2023,ratio,0.2895228618653495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2,What is the minimum of the difference between current liabilities for Atlas Global Industries in 2024 and current liabilities for Atlas Global Industries in 2024 and the sum of current liabilities for Atlas Global Industries in 2023 and current liabilities for Atlas Global Industries in 2023?,"min(diff(28_current_liabilities, 28_current_liabilities), sum(27_current_liabilities, 27_current_liabilities))","{""op"": ""min"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""28_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""28_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""27_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""27_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""over_years_group"": ""Y2""}",0.0,2,2,2,304334932,700219690,2345,0.582,3,4,4,28_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2024,USD,22282,28_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2024,USD,22282,27_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2023,USD,8455,27_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2023,USD,8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
