question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value
39,5,what's the value of the difference between longterm assets and short term investments for Atlas Global Industries in 2020,,big_numbers,,"diff(longterm_assets, 24_short_term_investments)","{""op"": ""diff"", ""left"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""24_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""24_cash"", ""depth"": 0}, ""right"": {""leaf"": ""24_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""24_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""24_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""right"": {""leaf"": ""24_short_term_investments"", ""depth"": 0}, ""depth"": 5}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",3044793.0,5,1,5,277966436,404740112,100,0.15,1,2,6,24_total_assets,total_assets,total assets,Atlas Global Industries,2020,M_USD,5333390.0,24_cash,cash,cash,Atlas Global Industries,2020,M_USD,1002870.0,24_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2020,M_USD,570058.0,24_inventories,inventories,inventories,Atlas Global Industries,2020,M_USD,388625.0,24_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2020,M_USD,163522.0,24_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2020,M_USD,163522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,5,compute the the minimum of total assets for Quantum Bridge Holdings using values from 2020 through 2025 .,,big_numbers,,"min(min(min(min(min(12_total_assets, 13_total_assets), 14_total_assets), 15_total_assets), 16_total_assets), 17_total_assets)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""12_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""13_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""15_total_assets"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""16_total_assets"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""17_total_assets"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",6347413.0,5,0,5,790763267,238405807,100,0.471,0,1,6,12_total_assets,total_assets,total assets,Quantum Bridge Holdings,2020,M_USD,7010059.0,13_total_assets,total_assets,total assets,Quantum Bridge Holdings,2021,M_USD,6347413.0,14_total_assets,total_assets,total assets,Quantum Bridge Holdings,2022,M_USD,18511638.0,15_total_assets,total_assets,total assets,Quantum Bridge Holdings,2023,M_USD,9046236.0,16_total_assets,total_assets,total assets,Quantum Bridge Holdings,2024,M_USD,8632809.0,17_total_assets,total_assets,total assets,Quantum Bridge Holdings,2025,M_USD,6536907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,5,what does the following give: the maximum of total liabilities for Crimson Pharmaceuticals using values from 2020 through 2025 ?,,big_numbers,,"max(max(max(max(max(84_total_liabilities, 85_total_liabilities), 86_total_liabilities), 87_total_liabilities), 88_total_liabilities), 89_total_liabilities)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""84_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""85_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""86_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""87_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""88_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""89_total_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",49918175.0,5,0,5,392626140,784112633,100,0.281,0,1,6,84_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2020,M_USD,15216038.0,85_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2021,M_USD,22109651.0,86_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2022,M_USD,29299935.0,87_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2023,M_USD,37288010.0,88_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2024,M_USD,19492879.0,89_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2025,M_USD,49918175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,5,May you give the sum of ratio of sum of sum of total liabilities for Orion Financial Group in 2022 and total liabilities for Orion Financial Group in 2023 and total liabilities for Orion Financial Group in 2024 to 3.0 and sum of the minimum of short term investments for Orion Financial Group using values from 2022 through 2023 and ratio of sum of sum of total assets for Orion Financial Group in 2022 and total assets for Orion Financial Group in 2023 and total assets for Orion Financial Group in 2024 to 3.0?,,big_numbers,,"sum(ratio(sum(sum(56_total_liabilities, 57_total_liabilities), 58_total_liabilities), 3.0), sum(min(56_short_term_investments, 57_short_term_investments), ratio(sum(sum(56_total_assets, 57_total_assets), 58_total_assets), 3.0)))","{""op"": ""sum"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""56_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""57_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""58_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}, ""right"": {""op"": ""sum"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""56_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""57_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""56_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""57_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""58_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",32812902.666666664,5,2,5,210742050,313772295,100,0.554,2,3,8,56_total_liabilities,total_liabilities,total liabilities,Orion Financial Group,2022,M_USD,6567652.0,57_total_liabilities,total_liabilities,total liabilities,Orion Financial Group,2023,M_USD,15446130.0,58_total_liabilities,total_liabilities,total liabilities,Orion Financial Group,2024,M_USD,10403632.0,56_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2022,M_USD,1275345.0,57_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2023,M_USD,3769688.0,56_total_assets,total_assets,total assets,Orion Financial Group,2022,M_USD,8951255.0,57_total_assets,total_assets,total assets,Orion Financial Group,2023,M_USD,26322245.0,58_total_assets,total_assets,total assets,Orion Financial Group,2024,M_USD,26921759.0,,,,,,,,,,,,,,,,,,,,,
43,5,what does the following give: average cash for Crimson Pharmaceuticals across years 2021 through 2025 ?,,big_numbers,,"ratio(sum(sum(sum(sum(85_cash, 86_cash), 87_cash), 88_cash), 89_cash), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""85_cash"", ""depth"": 0}, ""right"": {""leaf"": ""86_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""87_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""88_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""89_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",8944190.0,5,0,5,620268412,69552938,100,0.442,0,1,5,85_cash,cash,cash,Crimson Pharmaceuticals,2021,M_USD,2109210.0,86_cash,cash,cash,Crimson Pharmaceuticals,2022,M_USD,5561410.0,87_cash,cash,cash,Crimson Pharmaceuticals,2023,M_USD,15878364.0,88_cash,cash,cash,Crimson Pharmaceuticals,2024,M_USD,10232533.0,89_cash,cash,cash,Crimson Pharmaceuticals,2025,M_USD,10939433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,5,Evaluate the result of the maximum of cost of goods sold for SilverLine Retail Inc using values from 2022 through 2023 scaled by ratio of difference between difference between capex and difference between cost of goods sold and cost of goods sold and sum of short term investments and result of accounts receivable scaled by income tax to gross profit for SilverLine Retail Inc in 2020,,big_numbers,,"mul(max(44_cost_of_goods_sold, 45_cost_of_goods_sold), ratio(diff(diff(42_capex, diff(42_cost_of_goods_sold, 42_cost_of_goods_sold)), sum(42_short_term_investments, mul(42_accounts_receivable, 42_income_tax))), gross_profit))","{""op"": ""mul"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""44_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""45_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""42_capex"", ""depth"": 0}, ""right"": {""op"": ""diff"", ""left"": {""leaf"": ""42_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""42_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""42_short_term_investments"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""42_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""42_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}, ""right"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""42_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""42_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 4}, ""depth"": 5}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}, ""right"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""depth"": 4, ""kind"": ""node""}, ""depth"": 5, ""kind"": ""node""}",-3265949.181852281,5,5,5,398883641,281734046,100,0.331,7,8,10,44_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2022,M_USD,40613035.0,45_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2023,M_USD,41686736.0,42_capex,capex,capex,SilverLine Retail Inc,2020,M_USD,2584686.0,42_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2020,M_USD,23334059.0,42_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2020,M_USD,23334059.0,42_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2020,M_USD,4036672.0,42_accounts_receivable,accounts_receivable,accounts receivable,SilverLine Retail Inc,2020,M_USD,5457592.0,42_income_tax,income_tax,income tax,SilverLine Retail Inc,2020,ratio,0.1941001646503267,42_revenue,revenue,revenue,SilverLine Retail Inc,2020,M_USD,55388486.0,42_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2020,M_USD,23334059.0,,,,,,,
45,5,compute the the maximum of revenue for Quantum Bridge Holdings using values from 2020 through 2025 .,,big_numbers,,"max(max(max(max(max(12_revenue, 13_revenue), 14_revenue), 15_revenue), 16_revenue), 17_revenue)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""12_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""13_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""14_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""15_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""16_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""17_revenue"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",9711880.0,5,0,5,340161431,421312305,100,0.34,0,1,6,12_revenue,revenue,revenue,Quantum Bridge Holdings,2020,M_USD,7962795.0,13_revenue,revenue,revenue,Quantum Bridge Holdings,2021,M_USD,8388811.0,14_revenue,revenue,revenue,Quantum Bridge Holdings,2022,M_USD,8460817.0,15_revenue,revenue,revenue,Quantum Bridge Holdings,2023,M_USD,8610764.0,16_revenue,revenue,revenue,Quantum Bridge Holdings,2024,M_USD,9711880.0,17_revenue,revenue,revenue,Quantum Bridge Holdings,2025,M_USD,9374324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,5,What do we obtain as the sum of sum of gross profit and result of difference between the maximum of current liabilities for Crimson Pharmaceuticals using values from 2020 through 2021 and result of short term investments scaled by income tax scaled by ratio of sum of dividends paid and total assets to sum of non operating expenses and accounts receivable and cash for Crimson Pharmaceuticals in 2021 ?,,big_numbers,,"sum(sum(gross_profit, mul(diff(max(84_current_liabilities, 85_current_liabilities), mul(85_short_term_investments, 85_income_tax)), ratio(sum(85_dividends_paid, 85_total_assets), sum(85_non_operating_expenses, 85_accounts_receivable)))), 85_cash)","{""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""85_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""85_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""84_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""85_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""85_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""85_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""85_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""85_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""85_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""85_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}, ""depth"": 4}, ""right"": {""leaf"": ""85_cash"", ""depth"": 0}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}, ""depth"": 4, ""kind"": ""node""}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 5, ""kind"": ""node""}",48592630.37246854,5,5,5,445474009,987847950,100,0.163,8,9,11,85_revenue,revenue,revenue,Crimson Pharmaceuticals,2021,M_USD,55023840.0,85_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2021,M_USD,24901946.0,84_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2020,M_USD,6298418.0,85_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2021,M_USD,6524870.0,85_short_term_investments,short_term_investments,short term investments,Crimson Pharmaceuticals,2021,M_USD,6537356.0,85_income_tax,income_tax,income tax,Crimson Pharmaceuticals,2021,ratio,0.1734693853919364,85_dividends_paid,dividends_paid,dividends paid,Crimson Pharmaceuticals,2021,M_USD,1451750.0,85_total_assets,total_assets,total assets,Crimson Pharmaceuticals,2021,M_USD,43782679.0,85_non_operating_expenses,non_operating_expenses,non operating expenses,Crimson Pharmaceuticals,2021,M_USD,10367245.0,85_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2021,M_USD,4536714.0,85_cash,cash,cash,Crimson Pharmaceuticals,2021,M_USD,2109210.0
47,5,whats the value of the the maximum of dividends paid for ClearPath Logistics using values from 2020 through 2025 ?,,big_numbers,,"max(max(max(max(max(78_dividends_paid, 79_dividends_paid), 80_dividends_paid), 81_dividends_paid), 82_dividends_paid), 83_dividends_paid)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""78_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""79_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""82_dividends_paid"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""83_dividends_paid"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",2210651.0,5,0,5,865397967,491026926,100,0.27,0,1,6,78_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2020,M_USD,436453.0,79_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2021,M_USD,1100806.0,80_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2022,M_USD,2210651.0,81_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2023,M_USD,896262.0,82_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2024,M_USD,1786911.0,83_dividends_paid,dividends_paid,dividends paid,ClearPath Logistics,2025,M_USD,781711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,5,you should calculate the average current liabilities for Titan Consumer Brands across years 2021 through 2025 .,,big_numbers,,"ratio(sum(sum(sum(sum(61_current_liabilities, 62_current_liabilities), 63_current_liabilities), 64_current_liabilities), 65_current_liabilities), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""61_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""62_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""63_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""64_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""65_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",21214046.2,5,0,5,833629226,160835571,100,0.519,0,1,5,61_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2021,M_USD,21328876.0,62_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2022,M_USD,11202559.0,63_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2023,M_USD,33882400.0,64_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2024,M_USD,27924536.0,65_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2025,M_USD,11731860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,5,Whats the value of the sum of the maximum of accounts receivable for ClearPath Logistics using values from 2021 through 2025 and the minimum of inventories for ClearPath Logistics using values from 2021 through 2024,,big_numbers,,"sum(max(max(max(max(79_accounts_receivable, 80_accounts_receivable), 81_accounts_receivable), 82_accounts_receivable), 83_accounts_receivable), min(min(min(79_inventories, 80_inventories), 81_inventories), 82_inventories))","{""op"": ""sum"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""79_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""80_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""81_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""82_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""83_accounts_receivable"", ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""79_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""80_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""81_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""82_inventories"", ""depth"": 0}, ""depth"": 3}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",8658930.0,5,1,5,468691786,543774952,100,0.459,1,2,9,79_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2021,M_USD,2196004.0,80_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2022,M_USD,4813067.0,81_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2023,M_USD,5657048.0,82_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2024,M_USD,4961915.0,83_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2025,M_USD,8111756.0,79_inventories,inventories,inventories,ClearPath Logistics,2021,M_USD,980231.0,80_inventories,inventories,inventories,ClearPath Logistics,2022,M_USD,769677.0,81_inventories,inventories,inventories,ClearPath Logistics,2023,M_USD,547174.0,82_inventories,inventories,inventories,ClearPath Logistics,2024,M_USD,1723773.0,,,,,,,,,,,,,,
