question_id,depth,question,question_original,obstacle,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value,leaf_15_key,leaf_15_concept,leaf_15_label,leaf_15_entity,leaf_15_period,leaf_15_unit,leaf_15_value,leaf_16_key,leaf_16_concept,leaf_16_label,leaf_16_entity,leaf_16_period,leaf_16_unit,leaf_16_value
42,2,"Which result follows from the average total liabilities for Helix BioSciences across years 2024 through 2025? The possible 12% revenue decline is only a forecast, so ignore it.",Which result follows from the average total liabilities for Helix BioSciences across years 2024 through 2025?,useless_info,"ratio(sum(76_total_liabilities, 77_total_liabilities), 2.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""76_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""77_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",113938361278.0,2,0,2,247083812,631832764,42,0.104,0,1,2,76_total_liabilities,total_liabilities,total liabilities,Helix BioSciences,2024,M_USD,81787947475.0,77_total_liabilities,total_liabilities,total liabilities,Helix BioSciences,2025,M_USD,146088775081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,A future filing may revise the classification of lease obligations. which result follows from the inventories for Ironclad Manufacturing in 2020 ?,which result follows from the inventories for Ironclad Manufacturing in 2020 ?,useless_info,36_inventories,"{""leaf"": ""36_inventories"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",22595907461.0,1,0,0,760038427,677641645,42,0.214,0,1,1,36_inventories,inventories,inventories,Ironclad Manufacturing,2020,M_USD,22595907461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,"Although costs may fall by 12% next year, use the current reported costs. May you give the total equity for Orion Financial Group in 2025?",May you give the total equity for Orion Financial Group in 2025?,useless_info,59_total_equity,"{""leaf"": ""59_total_equity"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",113173075854.0,3,0,0,972187337,33729406,42,0.135,0,1,1,59_total_equity,total_equity,total equity,Orion Financial Group,2025,M_USD,113173075854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1,The company is reportedly delaying payments to some suppliers. state the the maximum of operating expenses for Pinnacle Health Group using values from 2024 through 2025 .,state the the maximum of operating expenses for Pinnacle Health Group using values from 2024 through 2025 .,useless_info,"max(34_operating_expenses, 35_operating_expenses)","{""op"": ""max"", ""left"": {""leaf"": ""34_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""35_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",3455688956.0,4,0,1,255555531,299012686,42,0.207,0,1,2,34_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2024,M_USD,1167665300.0,35_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2025,M_USD,3455688956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,Whats the value of the inventories for ClearPath Logistics in 2021? The government may introduce a 16% levy on sector profits.,Whats the value of the inventories for ClearPath Logistics in 2021?,useless_info,79_inventories,"{""leaf"": ""79_inventories"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",9802306932.0,4,0,0,142068763,776693898,42,0.221,0,1,1,79_inventories,inventories,inventories,ClearPath Logistics,2021,M_USD,9802306932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,8,what does the following give: result of the minimum of inventories for Crimson Pharmaceuticals using values from 2022 through 2025 scaled by ratio of ratio of sum of sum of sum of sum of sum of revenue for Crimson Pharmaceuticals in 2020 and revenue for Crimson Pharmaceuticals in 2021 and revenue for Crimson Pharmaceuticals in 2022 and revenue for Crimson Pharmaceuticals in 2023 and revenue for Crimson Pharmaceuticals in 2024 and revenue for Crimson Pharmaceuticals in 2025 to 6.0 to revenue for Crimson Pharmaceuticals in 2024 ? The company’s performance is viewed as uneven by market commentators.,what does the following give: result of the minimum of inventories for Crimson Pharmaceuticals using values from 2022 through 2025 scaled by ratio of ratio of sum of sum of sum of sum of sum of revenue for Crimson Pharmaceuticals in 2020 and revenue for Crimson Pharmaceuticals in 2021 and revenue for Crimson Pharmaceuticals in 2022 and revenue for Crimson Pharmaceuticals in 2023 and revenue for Crimson Pharmaceuticals in 2024 and revenue for Crimson Pharmaceuticals in 2025 to 6.0 to revenue for Crimson Pharmaceuticals in 2024 ?,useless_info,"mul(min(min(min(86_inventories, 87_inventories), 88_inventories), 89_inventories), ratio(ratio(sum(sum(sum(sum(sum(84_revenue, 85_revenue), 86_revenue), 87_revenue), 88_revenue), 89_revenue), 6.0), 88_revenue))","{""op"": ""mul"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""86_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""87_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""88_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""89_inventories"", ""depth"": 0}, ""depth"": 3}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""84_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""85_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""86_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""87_revenue"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""88_revenue"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""89_revenue"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}, ""right"": {""leaf"": ""88_revenue"", ""depth"": 0}, ""depth"": 7}, ""depth"": 8}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",15561329249.334028,4,2,8,507850824,867043303,42,0.195,2,3,11,86_inventories,inventories,inventories,Crimson Pharmaceuticals,2022,M_USD,28423616137.0,87_inventories,inventories,inventories,Crimson Pharmaceuticals,2023,M_USD,17260121467.0,88_inventories,inventories,inventories,Crimson Pharmaceuticals,2024,M_USD,24990884474.0,89_inventories,inventories,inventories,Crimson Pharmaceuticals,2025,M_USD,35247284087.0,84_revenue,revenue,revenue,Crimson Pharmaceuticals,2020,M_USD,463236153443.0,85_revenue,revenue,revenue,Crimson Pharmaceuticals,2021,M_USD,550238407354.0,86_revenue,revenue,revenue,Crimson Pharmaceuticals,2022,M_USD,616787330020.0,87_revenue,revenue,revenue,Crimson Pharmaceuticals,2023,M_USD,714009917393.0,88_revenue,revenue,revenue,Crimson Pharmaceuticals,2024,M_USD,712605555965.0,89_revenue,revenue,revenue,Crimson Pharmaceuticals,2025,M_USD,797935489539.0,88_revenue,revenue,revenue,Crimson Pharmaceuticals,2024,M_USD,712605555965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,"Even though interest rates rose to 43%, do not modify the spreadsheet values. You should give the longterm liabilities for SilverLine Retail Inc in 2020.",You should give the longterm liabilities for SilverLine Retail Inc in 2020.,useless_info,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""42_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""42_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",273649718424.0,4,0,1,104078666,707577342,42,0.277,0,1,2,42_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2020,M_USD,376311479535.0,42_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2020,M_USD,102661761111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,The country faced unusually high import costs that year. what would be the operating expenses for Cobalt Semiconductor in 2025 ?,what would be the operating expenses for Cobalt Semiconductor in 2025 ?,useless_info,71_operating_expenses,"{""leaf"": ""71_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",9183187371.0,1,0,0,441417711,501463916,42,0.437,0,1,1,71_operating_expenses,operating_expenses,operating expenses,Cobalt Semiconductor,2025,M_USD,9183187371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3,The company may disclose accounting corrections in a future report. What is the value of the average total liabilities for Atlas Global Industries across years 2021 through 2023?,What is the value of the average total liabilities for Atlas Global Industries across years 2021 through 2023?,useless_info,"ratio(sum(sum(25_total_liabilities, 26_total_liabilities), 27_total_liabilities), 3.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""26_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""27_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",47172292981.333336,1,0,3,693830224,105675387,42,0.301,0,1,3,25_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2021,M_USD,74292535207.0,26_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2022,M_USD,34053539184.0,27_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2023,M_USD,33170804553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,The currency depreciated significantly against major trading partners. May you calculate the total liabilities for NovaStar Technologies in 2022?,May you calculate the total liabilities for NovaStar Technologies in 2022?,useless_info,20_total_liabilities,"{""leaf"": ""20_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",116964418856.0,1,0,0,364323393,859629660,42,0.224,0,1,1,20_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2022,M_USD,116964418856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,you should calculate the capex for Titan Consumer Brands in 2023 The company operated during a period of rising wage pressure.,you should calculate the capex for Titan Consumer Brands in 2023,useless_info,63_capex,"{""leaf"": ""63_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",34511191761.0,4,0,0,204235259,575832441,42,0.17,0,1,1,63_capex,capex,capex,Titan Consumer Brands,2023,M_USD,34511191761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,A later stress test may cut the final value in half. could you give the cash for Meridian Systems Inc in 2022,could you give the cash for Meridian Systems Inc in 2022,useless_info,8_cash,"{""leaf"": ""8_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",30171777497.0,4,0,0,197018781,299085574,42,0.225,0,1,1,8_cash,cash,cash,Meridian Systems Inc,2022,M_USD,30171777497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,Could you give the average non operating expenses for Meridian Systems Inc across years 2021 through 2025? The company had record sales in 1910.,Could you give the average non operating expenses for Meridian Systems Inc across years 2021 through 2025?,useless_info,"ratio(sum(sum(sum(sum(7_non_operating_expenses, 8_non_operating_expenses), 9_non_operating_expenses), 10_non_operating_expenses), 11_non_operating_expenses), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""7_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""8_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""9_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""10_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""11_non_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",22314674900.6,4,0,5,991348895,80943908,42,0.504,0,1,5,7_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2021,M_USD,19695202247.0,8_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2022,M_USD,16889643220.0,9_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2023,M_USD,15645390585.0,10_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2024,M_USD,13155842082.0,11_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2025,M_USD,46187296369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,4,evaluate the average accounts receivable for Titan Consumer Brands across years 2021 through 2024 The company is seen as vulnerable to further weakness.,evaluate the average accounts receivable for Titan Consumer Brands across years 2021 through 2024,useless_info,"ratio(sum(sum(sum(61_accounts_receivable, 62_accounts_receivable), 63_accounts_receivable), 64_accounts_receivable), 4.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""61_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""62_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""63_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""64_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""literal"": 4.0, ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",50083393459.5,1,0,4,919087451,590907304,42,0.125,0,1,4,61_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2021,M_USD,61294783471.0,62_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2022,M_USD,59854939495.0,63_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2023,M_USD,36229048196.0,64_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2024,M_USD,42954802676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,what's the value of the cost of goods sold for Atlas Global Industries in 2023 The company is reportedly considering layoffs.,what's the value of the cost of goods sold for Atlas Global Industries in 2023,useless_info,27_cost_of_goods_sold,"{""leaf"": ""27_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",32957703657.0,1,0,0,580451872,897677788,42,0.584,0,1,1,27_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2023,M_USD,32957703657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,6,A future filing may revise the tax expense. What do we obtain as the average total equity for Cobalt Semiconductor across years 2020 through 2025 ?,What do we obtain as the average total equity for Cobalt Semiconductor across years 2020 through 2025 ?,useless_info,"ratio(sum(sum(sum(sum(sum(66_total_equity, 67_total_equity), 68_total_equity), 69_total_equity), 70_total_equity), 71_total_equity), 6.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""66_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""67_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""68_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""69_total_equity"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""70_total_equity"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""71_total_equity"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",18452898922.5,2,0,6,994678970,809134796,42,0.183,0,1,6,66_total_equity,total_equity,total equity,Cobalt Semiconductor,2020,M_USD,20345792629.0,67_total_equity,total_equity,total equity,Cobalt Semiconductor,2021,M_USD,19173266021.0,68_total_equity,total_equity,total equity,Cobalt Semiconductor,2022,M_USD,18574533301.0,69_total_equity,total_equity,total equity,Cobalt Semiconductor,2023,M_USD,20786993929.0,70_total_equity,total_equity,total equity,Cobalt Semiconductor,2024,M_USD,18803902272.0,71_total_equity,total_equity,total equity,Cobalt Semiconductor,2025,M_USD,13032905383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,What is the value of the capex for Atlas Global Industries in 2020 The company was highly profitable in a much earlier decade.,What is the value of the capex for Atlas Global Industries in 2020,useless_info,24_capex,"{""leaf"": ""24_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",6459524123.0,2,0,0,521453189,516854671,42,0.532,0,1,1,24_capex,capex,capex,Atlas Global Industries,2020,M_USD,6459524123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,You should give the cost of goods sold for NovaStar Technologies in 2024 . A future filing may revise the classification of lease obligations.,You should give the cost of goods sold for NovaStar Technologies in 2024 .,useless_info,22_cost_of_goods_sold,"{""leaf"": ""22_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",77448179322.0,2,0,0,968990653,62959284,42,0.289,0,1,1,22_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2024,M_USD,77448179322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,7,The company may cut marketing spending by 24% next year. may you calculate the sum of result of cost of goods sold for NovaStar Technologies in 2023 scaled by ratio of result of accounts receivable scaled by income tax for NovaStar Technologies in 2023 to the minimum of total liabilities for NovaStar Technologies using values from 2021 through 2025 and difference between current assets and current assets for NovaStar Technologies in 2023,may you calculate the sum of result of cost of goods sold for NovaStar Technologies in 2023 scaled by ratio of result of accounts receivable scaled by income tax for NovaStar Technologies in 2023 to the minimum of total liabilities for NovaStar Technologies using values from 2021 through 2025 and difference between current assets and current assets for NovaStar Technologies in 2023,useless_info,"sum(mul(21_cost_of_goods_sold, ratio(mul(21_accounts_receivable, 21_income_tax), min(min(min(min(19_total_liabilities, 20_total_liabilities), 21_total_liabilities), 22_total_liabilities), 23_total_liabilities))), diff(current_assets, current_assets))","{""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""21_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""21_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""21_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""19_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""20_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""21_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""22_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""23_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}, ""depth"": 6}, ""right"": {""op"": ""diff"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""21_cash"", ""depth"": 0}, ""right"": {""leaf"": ""21_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""21_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""21_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""21_cash"", ""depth"": 0}, ""right"": {""leaf"": ""21_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""21_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""21_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 7}","{""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}, ""right"": {""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 4, ""kind"": ""node""}",4789264615.309323,4,4,7,419212169,284759615,42,0.243,5,6,16,21_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2023,M_USD,75116813740.0,21_accounts_receivable,accounts_receivable,accounts receivable,NovaStar Technologies,2023,M_USD,17764900454.0,21_income_tax,income_tax,income tax,NovaStar Technologies,2023,ratio,0.24175705676683412,19_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2021,M_USD,67361269415.0,20_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2022,M_USD,116964418856.0,21_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2023,M_USD,387125867905.0,22_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2024,M_USD,106445960366.0,23_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2025,M_USD,162525516269.0,21_cash,cash,cash,NovaStar Technologies,2023,M_USD,78005323238.0,21_accounts_receivable,accounts_receivable,accounts receivable,NovaStar Technologies,2023,M_USD,17764900454.0,21_inventories,inventories,inventories,NovaStar Technologies,2023,M_USD,8747616629.0,21_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2023,M_USD,54586062859.0,21_cash,cash,cash,NovaStar Technologies,2023,M_USD,78005323238.0,21_accounts_receivable,accounts_receivable,accounts receivable,NovaStar Technologies,2023,M_USD,17764900454.0,21_inventories,inventories,inventories,NovaStar Technologies,2023,M_USD,8747616629.0,21_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2023,M_USD,54586062859.0
