question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value
38,4,"which quantity is given by the result of the maximum of cash for Ironclad Manufacturing using values from 2020 through 2022 scaled by ratio of ratio of sum of dividends paid for Ironclad Manufacturing in 2023 and dividends paid for Ironclad Manufacturing in 2024 to 2.0 to longterm liabilities for Ironclad Manufacturing in 2023 (compute the value as stated, without sign changes.)",which quantity is given by the result of the maximum of cash for Ironclad Manufacturing using values from 2020 through 2022 scaled by ratio of ratio of sum of dividends paid for Ironclad Manufacturing in 2023 and dividends paid for Ironclad Manufacturing in 2024 to 2.0 to longterm liabilities for Ironclad Manufacturing in 2023,negation,,"mul(max(max(36_cash, 37_cash), 38_cash), ratio(ratio(sum(39_dividends_paid, 40_dividends_paid), 2.0), longterm_liabilities))","{""op"": ""mul"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""36_cash"", ""depth"": 0}, ""right"": {""leaf"": ""37_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""39_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""40_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""literal"": 2.0, ""depth"": 0}, ""depth"": 2}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""39_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""39_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 3}, ""depth"": 4}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",21926.035728174218,4,2,4,795072819,199660735,542427445,0.487,2,3,7,36_cash,cash,cash,Ironclad Manufacturing,2020,M_USD,49146.0,37_cash,cash,cash,Ironclad Manufacturing,2021,M_USD,9253.0,38_cash,cash,cash,Ironclad Manufacturing,2022,M_USD,139886.0,39_dividends_paid,dividends_paid,dividends paid,Ironclad Manufacturing,2023,M_USD,29575.0,40_dividends_paid,dividends_paid,dividends paid,Ironclad Manufacturing,2024,M_USD,9119.0,39_total_liabilities,total_liabilities,total liabilities,Ironclad Manufacturing,2023,M_USD,190519.0,39_current_liabilities,current_liabilities,current liabilities,Ironclad Manufacturing,2023,M_USD,67087.0,,,,,,,,,,,,,,
39,1,"Without changing the definition, find: Which result follows from the longterm liabilities for Helix BioSciences in 2021",Which result follows from the longterm liabilities for Helix BioSciences in 2021,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""73_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""73_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",68263.0,2,0,1,161440917,724236454,542427445,0.394,0,1,2,73_total_liabilities,total_liabilities,total liabilities,Helix BioSciences,2021,M_USD,96102.0,73_current_liabilities,current_liabilities,current liabilities,Helix BioSciences,2021,M_USD,27839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2,Do not apply any adjustment; simply compute: Determine the operating income for Quantum Bridge Holdings in 2023.,Determine the operating income for Quantum Bridge Holdings in 2023.,negation,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""15_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""15_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""15_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",49098.0,3,0,2,134945991,703682013,542427445,0.209,0,1,3,15_revenue,revenue,revenue,Quantum Bridge Holdings,2023,M_USD,86108.0,15_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Quantum Bridge Holdings,2023,M_USD,28498.0,15_operating_expenses,operating_expenses,operating expenses,Quantum Bridge Holdings,2023,M_USD,8512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3,Do not apply any adjustment; simply compute: give the current assets for Orion Financial Group in 2021.,give the current assets for Orion Financial Group in 2021.,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""55_cash"", ""depth"": 0}, ""right"": {""leaf"": ""55_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""55_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""55_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",36261.0,3,0,3,440104726,940571780,542427445,0.593,0,1,4,55_cash,cash,cash,Orion Financial Group,2021,M_USD,11712.0,55_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2021,M_USD,8445.0,55_inventories,inventories,inventories,Orion Financial Group,2021,M_USD,7867.0,55_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2021,M_USD,8237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3,"what is the difference between operating income and gross profit for Apex Dynamics Corp in 2025? (compute the value as stated, without sign changes.)",what is the difference between operating income and gross profit for Apex Dynamics Corp in 2025?,negation,,"diff(operating_income, gross_profit)","{""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""5_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""5_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""5_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""5_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""5_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 3}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",-15969.0,4,1,3,391422920,697975195,542427445,0.383,1,2,5,5_revenue,revenue,revenue,Apex Dynamics Corp,2025,M_USD,79388.0,5_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2025,M_USD,41447.0,5_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2025,M_USD,15969.0,5_revenue,revenue,revenue,Apex Dynamics Corp,2025,M_USD,79388.0,5_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Apex Dynamics Corp,2025,M_USD,41447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,What's the value of the sum of longterm liabilities and current assets for Atlas Global Industries in 2021? — answer using the figures exactly as given.,What's the value of the sum of longterm liabilities and current assets for Atlas Global Industries in 2021?,negation,,"sum(longterm_liabilities, current_assets)","{""op"": ""sum"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""25_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""25_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_cash"", ""depth"": 0}, ""right"": {""leaf"": ""25_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""25_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""25_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}","{""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",89051.0,3,1,4,812596504,877336193,542427445,0.58,1,2,6,25_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2021,M_USD,74292.0,25_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2021,M_USD,32600.0,25_cash,cash,cash,Atlas Global Industries,2021,M_USD,24706.0,25_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2021,M_USD,7753.0,25_inventories,inventories,inventories,Atlas Global Industries,2021,M_USD,4731.0,25_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2021,M_USD,10169.0,,,,,,,,,,,,,,,,,,,,,
40,2,"Without changing the definition, find: Could you give the difference between gross profit and inventories for Meridian Systems Inc in 2023 ?",Could you give the difference between gross profit and inventories for Meridian Systems Inc in 2023 ?,negation,,"diff(gross_profit, 9_inventories)","{""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""9_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""9_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""9_inventories"", ""depth"": 0}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",69667.0,4,1,2,208819552,377428415,542427445,0.449,1,2,3,9_revenue,revenue,revenue,Meridian Systems Inc,2023,M_USD,166363.0,9_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2023,M_USD,93952.0,9_inventories,inventories,inventories,Meridian Systems Inc,2023,M_USD,2744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,"provide the longterm assets for Pacific Crest Energy in 2025. (compute the value as stated, without sign changes.)",provide the longterm assets for Pacific Crest Energy in 2025.,negation,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""53_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""53_cash"", ""depth"": 0}, ""right"": {""leaf"": ""53_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""53_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""53_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",145388.0,4,0,4,729162876,76952845,542427445,0.118,0,1,5,53_total_assets,total_assets,total assets,Pacific Crest Energy,2025,M_USD,178551.0,53_cash,cash,cash,Pacific Crest Energy,2025,M_USD,10729.0,53_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2025,M_USD,10838.0,53_inventories,inventories,inventories,Pacific Crest Energy,2025,M_USD,8825.0,53_short_term_investments,short_term_investments,short term investments,Pacific Crest Energy,2025,M_USD,2771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4,"Without changing the definition, find: What is the value of the longterm assets for Apex Dynamics Corp in 2023 ?",What is the value of the longterm assets for Apex Dynamics Corp in 2023 ?,negation,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""3_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""3_cash"", ""depth"": 0}, ""right"": {""leaf"": ""3_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""3_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""3_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",111691.0,3,0,4,615981446,352238707,542427445,0.403,0,1,5,3_total_assets,total_assets,total assets,Apex Dynamics Corp,2023,M_USD,148589.0,3_cash,cash,cash,Apex Dynamics Corp,2023,M_USD,13282.0,3_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2023,M_USD,11694.0,3_inventories,inventories,inventories,Apex Dynamics Corp,2023,M_USD,5868.0,3_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2023,M_USD,6054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,Do not apply any adjustment; simply compute: Could you give the gross profit for Meridian Systems Inc in 2025?,Could you give the gross profit for Meridian Systems Inc in 2025?,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""11_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""11_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",113110.0,2,0,1,892568336,737483545,542427445,0.549,0,1,2,11_revenue,revenue,revenue,Meridian Systems Inc,2025,M_USD,196832.0,11_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2025,M_USD,83722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1,Calculate the gross profit for SilverLine Retail Inc in 2024 — answer using the figures exactly as given.,Calculate the gross profit for SilverLine Retail Inc in 2024,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""46_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""46_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",282140.0,3,0,1,378078155,197517346,542427445,0.532,0,1,2,46_revenue,revenue,revenue,SilverLine Retail Inc,2024,M_USD,818992.0,46_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2024,M_USD,536852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4,"what does the following give: longterm assets for Crimson Pharmaceuticals in 2020? (compute the value as stated, without sign changes.)",what does the following give: longterm assets for Crimson Pharmaceuticals in 2020?,negation,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""84_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""84_cash"", ""depth"": 0}, ""right"": {""leaf"": ""84_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""84_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""84_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",373943.0,4,0,4,579825186,558769815,542427445,0.592,0,1,5,84_total_assets,total_assets,total assets,Crimson Pharmaceuticals,2020,M_USD,533633.0,84_cash,cash,cash,Crimson Pharmaceuticals,2020,M_USD,91955.0,84_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2020,M_USD,31783.0,84_inventories,inventories,inventories,Crimson Pharmaceuticals,2020,M_USD,27044.0,84_short_term_investments,short_term_investments,short term investments,Crimson Pharmaceuticals,2020,M_USD,8908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,may you calculate the longterm liabilities for NovaStar Technologies in 2020 — answer using the figures exactly as given.,may you calculate the longterm liabilities for NovaStar Technologies in 2020,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""18_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""18_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",22844.0,2,0,1,569363323,93848192,542427445,0.308,0,1,2,18_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2020,M_USD,43130.0,18_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2020,M_USD,20286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2,"Without changing the definition, find: may you calculate the operating income for NovaStar Technologies in 2024",may you calculate the operating income for NovaStar Technologies in 2024,negation,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""22_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""22_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""22_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",80625.0,3,0,2,101443599,895609441,542427445,0.292,0,1,3,22_revenue,revenue,revenue,NovaStar Technologies,2024,M_USD,177982.0,22_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2024,M_USD,77448.0,22_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2024,M_USD,19909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,"Without changing the definition, find: May you calculate the longterm liabilities for NovaStar Technologies in 2021",May you calculate the longterm liabilities for NovaStar Technologies in 2021,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""19_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""19_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",37127.0,3,0,1,369552903,340726574,542427445,0.392,0,1,2,19_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2021,M_USD,67361.0,19_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2021,M_USD,30234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3,It is not the case that you should ignore the following — determine: which result follows from the pretax income for Ironclad Manufacturing in 2020,which result follows from the pretax income for Ironclad Manufacturing in 2020,negation,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""36_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""36_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""36_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""36_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",-22817.0,4,0,3,218275406,877374091,542427445,0.291,0,1,4,36_revenue,revenue,revenue,Ironclad Manufacturing,2020,M_USD,365060.0,36_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Ironclad Manufacturing,2020,M_USD,231556.0,36_operating_expenses,operating_expenses,operating expenses,Ironclad Manufacturing,2020,M_USD,87678.0,36_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2020,M_USD,68643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,It is not the case that you should ignore the following — determine: what's the value of the gross profit for ClearPath Logistics in 2024 ?,what's the value of the gross profit for ClearPath Logistics in 2024 ?,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""82_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""82_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",415227.0,2,0,1,819111900,98328497,542427445,0.555,0,1,2,82_revenue,revenue,revenue,ClearPath Logistics,2024,M_USD,627730.0,82_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,ClearPath Logistics,2024,M_USD,212503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3,Whats the value of the current assets for ClearPath Logistics in 2020? — answer using the figures exactly as given.,Whats the value of the current assets for ClearPath Logistics in 2020?,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""78_cash"", ""depth"": 0}, ""right"": {""leaf"": ""78_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""78_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""78_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",134161.0,3,0,3,242281255,471970419,542427445,0.574,0,1,4,78_cash,cash,cash,ClearPath Logistics,2020,M_USD,24389.0,78_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2020,M_USD,33576.0,78_inventories,inventories,inventories,ClearPath Logistics,2020,M_USD,22786.0,78_short_term_investments,short_term_investments,short term investments,ClearPath Logistics,2020,M_USD,53410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3,"Which quantity is given by the current assets for Ironclad Manufacturing in 2025 (compute the value as stated, without sign changes.)",Which quantity is given by the current assets for Ironclad Manufacturing in 2025,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""41_cash"", ""depth"": 0}, ""right"": {""leaf"": ""41_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""41_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""41_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",298268.0,3,0,3,474033921,474215398,542427445,0.552,0,1,4,41_cash,cash,cash,Ironclad Manufacturing,2025,M_USD,109521.0,41_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2025,M_USD,54234.0,41_inventories,inventories,inventories,Ironclad Manufacturing,2025,M_USD,36674.0,41_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2025,M_USD,97839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2,"may you calculate the operating income for NovaStar Technologies in 2022 (compute the value as stated, without sign changes.)",may you calculate the operating income for NovaStar Technologies in 2022,negation,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""20_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""20_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""20_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",59123.0,4,0,2,448391178,995061217,542427445,0.478,0,1,3,20_revenue,revenue,revenue,NovaStar Technologies,2022,M_USD,149263.0,20_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2022,M_USD,63527.0,20_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2022,M_USD,26613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,What's the value of the longterm liabilities for Atlas Global Industries in 2020 ? — answer using the figures exactly as given.,What's the value of the longterm liabilities for Atlas Global Industries in 2020 ?,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""24_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""24_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",20030.0,2,0,1,474720868,942616918,542427445,0.342,0,1,2,24_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2020,M_USD,34649.0,24_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2020,M_USD,14619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
